,Bone-Osteosarc,Breast-AdenoCA,CNS-GBM,CNS-Medullo,CNS-PiloAstro,ColoRect-AdenoCA,Eso-AdenoCA,Head-SCC,Kidney-ChRCC,Kidney-RCC,Liver-HCC,Lung-AdenoCA,Lung-SCC,Lymph-BNHL,Lymph-CLL,Myeloid-MPN,Ovary-AdenoCA,Panc-AdenoCA,Panc-Endocrine,Prost-AdenoCA,Skin-Melanoma,Stomach-AdenoCA,Thy-AdenoCA,Uterus-AdenoCA
Ovary-AdenoCA,4.4138865e-06,0.0023584096,1.986122e-06,3.545577e-05,1.3285671e-07,9.487554e-08,5.1300583e-07,1.4479643e-07,4.5382603e-06,1.1330587e-06,1.177825e-08,7.5391734e-05,2.4693617e-07,1.7274012e-07,2.0039597e-07,2.7602606e-05,0.9952318,0.002097297,6.642858e-06,6.197366e-06,7.359603e-08,4.388181e-05,3.4822654e-07,0.00010324896
Panc-AdenoCA,7.351453e-08,9.090724e-08,8.206031e-09,4.066521e-09,1.11266406e-10,7.322104e-09,1.7703414e-05,2.6891136e-09,1.4090647e-08,1.5744638e-08,3.279662e-08,1.870695e-07,2.4556835e-08,2.1339437e-10,3.264769e-09,1.6709329e-08,1.6336429e-08,0.9999813,1.968766e-07,1.2359351e-07,2.2557087e-10,9.423191e-08,4.734632e-10,6.1941665e-09
Prost-AdenoCA,1.5389882e-05,9.182911e-06,4.9433697e-06,3.4058023e-05,9.4771684e-07,1.0533602e-05,1.0967293e-05,6.396138e-05,5.430141e-06,7.353903e-05,2.9694353e-05,2.5526653e-05,5.396008e-06,1.616681e-06,6.238733e-06,9.412268e-06,5.9616963e-05,6.281854e-05,0.00024690005,0.999288,1.5650712e-06,4.8366874e-06,6.735927e-06,2.270942e-05
Breast-AdenoCA,3.8087853e-16,1.0,5.9274853e-19,4.7965284e-18,6.701465e-27,1.0853876e-20,1.178832e-15,1.0092997e-18,7.451245e-22,8.652487e-18,7.74496e-16,4.9853775e-17,1.4090376e-15,1.391028e-24,1.1635933e-21,8.480428e-21,3.6836255e-12,6.812777e-16,9.362298e-22,4.688924e-17,1.4076257e-21,8.0107474e-22,2.6514774e-22,2.8825253e-14
Liver-HCC,9.409986e-23,6.0182484e-22,6.577927e-24,2.98946e-30,4.627014e-34,1.2722338e-26,9.146344e-26,1.1356396e-25,2.6638642e-31,6.3114356e-19,1.0,4.058302e-22,4.906197e-24,9.65817e-28,6.2385115e-23,1.4403241e-30,4.8246726e-28,7.489023e-24,5.621811e-23,3.6891685e-22,5.043343e-29,6.764862e-25,1.0705248e-31,1.3532258e-28
Skin-Melanoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Uterus-AdenoCA,0.01329473,0.0061703804,0.00093723653,0.0021305166,5.319748e-05,0.01099781,0.011727203,0.022774957,0.00042759447,0.0010254978,0.0003888555,0.014295383,0.00042044464,0.0007114093,0.0024605764,0.00051873317,0.07745817,0.009223286,0.006438753,0.28664085,0.00014516646,0.0069647646,0.0003898884,0.5244046
Skin-Melanoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Skin-Melanoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ovary-AdenoCA,6.358872e-20,9.39413e-16,2.4073432e-17,1.9830744e-19,1.9410808e-25,2.7531528e-19,9.972181e-18,4.396388e-19,1.3110352e-22,7.067995e-17,6.312309e-17,1.9755174e-18,1.8284015e-17,6.6080418e-21,9.100193e-19,5.555091e-21,1.0,3.3828937e-14,2.526212e-20,9.93841e-20,3.5714507e-23,1.7018076e-18,2.2185964e-23,8.0167874e-14
CNS-Medullo,0.0038288122,0.0005290843,0.0032465437,0.91614467,0.0011979339,0.00029043658,8.833285e-05,0.001555048,0.0040369686,0.0029413872,0.0014701489,0.0005330133,1.0030487e-05,0.00019694681,0.003879337,0.0021810317,0.00037035238,0.0009788111,0.03174433,0.013056087,0.00045571456,0.0017138293,0.006097638,0.0034534945
Skin-Melanoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Eso-AdenoCA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0214765e-35,0.0,0.0,0.0,1.1679443e-33,0.0,0.0
Panc-Endocrine,0.03480686,0.0052329763,0.017611722,0.008997254,0.0012470478,0.00057030714,0.0022659728,0.001418878,0.0036605508,0.16570632,0.041604858,0.006101442,0.0004802587,0.0007182933,0.25116783,0.002202556,0.0016629722,0.021987898,0.34226495,0.048587017,0.0007849775,0.0018354922,0.038791515,0.0002920716
Kidney-RCC,5.407372e-07,1.6413969e-06,3.0532643e-08,3.4537358e-08,7.408493e-11,5.659523e-08,3.982623e-09,1.7356409e-06,4.8212474e-08,0.99998534,3.93359e-07,2.8857718e-07,1.4525553e-07,5.5585064e-10,1.0071272e-07,6.010763e-10,6.946461e-07,6.2505273e-06,2.2485638e-06,4.0200885e-07,6.3783434e-10,2.4945553e-08,6.2259713e-09,7.561833e-08
CNS-GBM,3.661592e-10,5.4693595e-15,1.0,2.2352816e-11,1.2716642e-14,1.7489069e-14,7.4576625e-17,1.0478995e-14,1.3532671e-13,6.4459375e-13,1.3904574e-13,1.787521e-11,1.206243e-13,1.7565242e-12,2.4977375e-13,6.451512e-16,7.366007e-15,7.303452e-13,3.1800174e-12,3.6712265e-11,3.825303e-13,2.6526793e-16,1.2349711e-16,1.9726364e-15
Thy-AdenoCA,0.12122007,0.004037812,0.0052127345,0.08628904,0.003114896,0.001976085,0.0010539109,0.0058354805,0.03539756,0.04265603,0.0032270318,0.024630941,0.0009930269,0.0023780598,0.04562653,0.02277122,0.030430848,0.012403349,0.14681822,0.029228676,0.0018594048,0.008996633,0.3591729,0.004669662
Liver-HCC,2.7773013e-09,8.8219826e-10,1.9330335e-10,3.9787822e-11,1.2679397e-13,7.919996e-12,2.0992078e-11,1.0104099e-09,7.873125e-12,6.734897e-08,0.9999999,1.5503806e-09,4.5703593e-12,1.123387e-11,5.6034475e-09,6.189663e-13,2.052967e-11,9.2966923e-10,4.8038378e-09,5.327973e-09,2.936226e-12,2.1391997e-10,4.4102715e-11,2.5680374e-11
Lymph-BNHL,0.00030052412,1.9232635e-05,0.00018188049,9.551589e-05,1.9172605e-05,2.5252051e-05,1.8438765e-05,0.0014439776,8.919725e-05,0.00015831964,0.00037520085,4.2447253e-05,1.0381285e-05,0.8057525,0.18835309,4.2312102e-05,4.3545253e-05,1.0211356e-05,0.0019714946,0.0003775886,3.2031717e-06,0.00065003784,1.2711923e-05,3.7054817e-06
Panc-AdenoCA,1.7827496e-07,2.3654879e-05,2.428918e-07,8.957071e-09,1.2493331e-09,2.904407e-07,8.905999e-05,1.8872022e-08,4.7192277e-08,8.138199e-08,9.408254e-10,1.9503712e-05,1.469981e-07,1.510152e-08,9.9103055e-08,1.994478e-07,1.1355895e-07,0.99985516,2.266997e-07,6.8345803e-06,1.9565674e-09,3.2741864e-06,4.8334514e-09,8.9455204e-07
Liver-HCC,7.1267385e-19,6.2272307e-19,3.2399938e-15,4.3337776e-20,3.1878273e-23,5.184111e-17,5.884633e-19,2.668428e-18,1.1649391e-21,1.06645866e-13,1.0,3.805922e-17,1.5619345e-18,2.289053e-19,2.9414405e-15,8.1261307e-23,4.2267857e-20,2.9087786e-16,4.0296677e-16,5.2183566e-17,1.21302e-19,8.2889145e-20,1.2004061e-21,3.8963513e-19
Liver-HCC,1.9248748e-16,1.24404895e-17,4.428766e-15,1.8990749e-19,1.3149005e-24,4.9909696e-18,1.2340703e-18,2.7348492e-16,3.2772256e-21,1.9885553e-15,1.0,6.5879734e-16,1.7352876e-17,3.9992327e-19,3.3413107e-16,2.6103003e-22,1.708232e-20,1.79546e-17,3.066215e-14,7.027322e-16,1.9534302e-21,4.493445e-17,5.9193444e-21,7.726678e-20
Liver-HCC,1.566373e-19,7.0624624e-19,1.5642532e-19,7.308623e-24,9.8720515e-29,1.7649572e-23,5.5791523e-21,2.5411047e-21,3.7946569e-25,3.3090508e-18,1.0,8.939888e-19,1.5549579e-22,2.4040964e-23,1.9152037e-19,3.469138e-26,2.8481677e-24,1.701368e-16,4.8554413e-17,2.473452e-19,1.950739e-24,7.3945e-22,1.0496271e-23,4.0530883e-22
CNS-PiloAstro,0.050661042,0.0028495104,0.014989621,0.18159097,0.5124643,0.0003603139,0.0011526064,0.0046575973,0.011944191,0.0018891552,0.013536561,0.00708687,0.0004509451,0.0021617888,0.044708572,0.015607851,0.007563059,0.0050763506,0.032231294,0.038254675,0.00032697694,0.0056940555,0.042469267,0.0022724378
Liver-HCC,2.1256089e-16,2.4323363e-13,8.1692154e-14,6.2039733e-18,4.5710032e-24,6.875905e-17,4.917942e-18,1.0143151e-15,4.989803e-20,1.3552722e-12,1.0,5.491918e-15,1.0162383e-18,3.231831e-17,1.1942073e-15,3.762263e-21,1.0679628e-17,9.990435e-15,7.668458e-14,8.5668086e-16,2.0633547e-18,2.6252545e-18,2.3578548e-18,1.04472144e-16
Lung-AdenoCA,9.806149e-06,0.0001581012,3.4813477e-06,1.0429337e-05,3.7219888e-07,1.1762386e-05,0.0045622885,5.7812213e-06,1.7261126e-06,2.191741e-05,5.505257e-05,0.00029626457,8.5745745e-07,2.4997428e-07,1.945612e-05,2.1641572e-06,1.1816122e-06,0.9947261,3.6970537e-06,6.979961e-05,3.676513e-08,3.178841e-05,2.831394e-07,7.4352156e-06
Stomach-AdenoCA,5.045396e-07,6.978119e-06,4.876579e-06,2.0472125e-08,2.6791784e-09,1.5770038e-05,0.55604005,7.1085125e-08,9.2069234e-07,6.848135e-07,9.520591e-06,1.077574e-05,8.6122995e-08,8.817266e-08,5.527587e-07,3.0925463e-08,1.5932025e-07,0.34377694,2.2421867e-05,6.5305085e-06,7.3055745e-08,0.100069456,7.576399e-09,3.35136e-05
Lymph-CLL,7.249403e-07,1.7470352e-08,1.0734951e-06,8.441048e-07,1.5789637e-06,1.2774984e-07,2.0824828e-07,2.597067e-06,3.1352116e-07,1.9845804e-06,4.5098244e-07,2.4304376e-07,6.912387e-08,0.21921359,0.7807581,5.803965e-07,8.512734e-08,5.458793e-07,1.439329e-05,1.5562613e-06,2.017659e-09,4.690482e-07,4.1428547e-07,3.4556447e-08
CNS-Medullo,0.001615003,0.0057439255,0.0002399373,0.7645738,0.19641456,9.900804e-05,0.0001184658,0.002769475,0.0030844456,0.00018466379,0.000406821,0.00094791764,4.2917833e-05,0.00037229154,0.0004650135,0.002413066,0.00046063412,0.0005465968,0.0016413479,0.01070227,9.485972e-05,0.004124216,0.0017720617,0.0011667083
Panc-AdenoCA,8.6903656e-13,9.755225e-06,5.5959672e-14,4.3089803e-14,1.6683024e-18,9.584877e-12,6.492145e-09,1.0213451e-10,3.4052205e-14,1.291816e-13,1.4364564e-10,1.36782825e-08,1.791865e-12,8.8483913e-13,3.8555322e-13,6.559203e-14,1.8932134e-10,0.9999902,5.3007756e-13,2.4695407e-10,1.261586e-16,1.0525473e-09,4.4121952e-16,1.5658922e-11
Stomach-AdenoCA,0.0,2.8868932e-37,0.0,0.0,0.0,7.0454563e-34,1.0,0.0,0.0,0.0,1.0360708e-36,3.1150554e-35,0.0,0.0,0.0,0.0,6.889905e-38,6.91869e-16,8.0290994e-38,1.1019555e-33,0.0,1.9030765e-13,0.0,5.944119e-37
Eso-AdenoCA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3273747e-30,0.0,0.0
Skin-Melanoma,0.00021950864,9.791329e-07,1.8140602e-06,3.4442988e-07,7.11971e-11,4.0164968e-12,8.614283e-09,2.2568669e-07,4.161164e-09,3.2310126e-07,4.7725386e-08,2.4393825e-05,2.0939577e-09,1.6822542e-08,1.0061948e-10,1.5184014e-09,1.2658227e-08,2.5609664e-08,1.372476e-05,7.959684e-06,0.99973017,3.35042e-07,2.9846024e-08,5.140609e-08
Ovary-AdenoCA,5.9529217e-15,7.9160034e-10,1.3920355e-18,3.9853976e-15,1.3498627e-23,1.935266e-21,2.3109082e-19,1.4121194e-17,6.259818e-17,4.778028e-11,5.435754e-20,1.1280765e-15,2.0944993e-16,6.0424716e-22,1.7030081e-19,6.171803e-17,1.0,8.136106e-11,4.8492034e-17,1.8466394e-18,2.9080846e-20,2.3693507e-18,1.6666404e-17,3.7534334e-13
Liver-HCC,4.924856e-31,9.630458e-30,7.825539e-29,1.4793324e-36,0.0,4.7588264e-38,6.193084e-37,2.7250365e-33,0.0,1.23888525e-27,1.0,4.5952907e-30,7.445184e-32,9.86072e-37,7.4833136e-31,0.0,1.0652687e-33,5.6093876e-30,7.875449e-32,6.8696125e-32,0.0,9.459766e-37,0.0,3.2698597e-35
Panc-AdenoCA,1.0186843e-06,3.243214e-09,5.007476e-07,1.0798698e-10,1.2831422e-11,5.4763955e-08,6.134908e-07,5.650774e-08,4.8095544e-08,1.155694e-08,1.6205496e-08,1.2315894e-06,5.0936427e-07,7.991056e-09,6.8073683e-07,3.3831824e-08,1.8681581e-05,0.99997556,2.2778908e-08,3.2896094e-07,3.3156927e-10,1.3518547e-08,7.956726e-10,5.910758e-07
Prost-AdenoCA,1.6108638e-06,4.3136194e-07,6.599608e-07,1.1871474e-07,1.5305991e-08,6.414421e-09,7.4567214e-07,1.1676985e-07,4.6210616e-08,2.1891633e-07,2.5842832e-07,1.4955394e-06,1.9618425e-07,1.4218534e-08,7.098536e-08,5.241215e-08,4.71284e-07,3.0077985e-07,1.356127e-05,0.9999794,2.5696988e-08,4.9915393e-08,1.1424434e-08,8.46486e-08
Head-SCC,4.4437916e-16,7.295235e-10,1.3777656e-19,1.863496e-25,3.5197708e-38,6.0341946e-17,1.783547e-18,1.0,1.0197401e-20,3.4439377e-20,2.3007787e-16,1.1299169e-20,6.0019156e-10,3.4630514e-21,1.2590482e-19,3.533445e-27,1.4642022e-13,1.1714303e-16,2.9681042e-18,5.858663e-15,3.706669e-25,2.7110611e-17,1.2962585e-25,2.5519716e-16
Liver-HCC,1.2558494e-18,2.7709423e-16,6.541082e-20,5.469796e-23,1.9519708e-28,5.4623244e-18,3.0583876e-18,2.218325e-16,1.4249064e-24,2.1751192e-13,1.0,3.492838e-20,8.383071e-20,1.324619e-21,4.7397456e-17,7.959041e-26,1.5596458e-21,7.011731e-14,1.1207529e-18,1.1560307e-16,8.413457e-24,6.01435e-21,1.0424088e-23,4.9205456e-20
Lung-SCC,5.1149925e-29,0.0,0.0,0.0,0.0,0.0,1.3009067e-30,2.6512197e-18,0.0,0.0,1.3682822e-31,1.6583848e-30,1.0,0.0,4.6004076e-32,0.0,0.0,8.153219e-35,0.0,3.700079e-36,0.0,0.0,0.0,0.0
ColoRect-AdenoCA,9.721286e-24,7.590067e-22,9.275538e-19,1.4512644e-25,3.1873038e-31,1.0,2.4815564e-15,1.2143906e-19,9.846389e-24,3.724813e-17,7.260128e-18,9.966961e-20,3.3824446e-20,8.5106496e-17,4.4204025e-19,6.1280425e-27,2.6479976e-24,1.2395224e-10,3.2474594e-20,4.289763e-20,1.6474907e-28,4.170145e-17,1.482557e-30,5.2035884e-24
CNS-PiloAstro,0.0019555606,0.051309932,0.0001471147,0.555636,0.27866328,4.7258673e-05,0.0001271274,0.0011739486,0.003731849,4.2651514e-05,0.00031697823,0.00052281335,2.3188342e-05,0.0004469067,0.00035821443,0.02875985,0.0006036861,0.0005715542,0.00050824875,0.06323874,3.8175443e-05,0.002743108,0.007099349,0.0019344806
CNS-GBM,4.195665e-07,1.0389883e-07,0.99997056,1.355685e-08,3.0603522e-10,1.0118454e-10,2.2244863e-10,1.3543125e-12,5.006042e-09,3.2021337e-08,4.350401e-10,2.4283852e-05,4.432376e-09,3.7990912e-11,8.992607e-11,1.0389689e-10,1.1377927e-08,4.4491962e-06,2.6764829e-08,2.2103077e-08,4.1448522e-10,1.6200692e-11,6.793559e-11,3.538074e-09
