,Bone-Osteosarc,Breast-AdenoCA,CNS-GBM,CNS-Medullo,CNS-PiloAstro,ColoRect-AdenoCA,Eso-AdenoCA,Head-SCC,Kidney-ChRCC,Kidney-RCC,Liver-HCC,Lung-AdenoCA,Lung-SCC,Lymph-BNHL,Lymph-CLL,Myeloid-MPN,Ovary-AdenoCA,Panc-AdenoCA,Panc-Endocrine,Prost-AdenoCA,Skin-Melanoma,Stomach-AdenoCA,Thy-AdenoCA,Uterus-AdenoCA
CNS-GBM,6.794687e-16,1.795525e-21,1.0,1.2462009e-09,4.1093307e-10,0.0,4.625808e-29,1.1311776e-25,5.492482e-12,1.888356e-25,5.527524e-22,2.0953054e-17,7.1357265e-31,2.2237531e-26,1.8123707e-21,7.708022e-14,1.09212e-20,8.513368e-34,1.0155174e-11,9.049092e-28,1.0807135e-15,4.8120918e-24,3.0835846e-19,2.6347497e-30
Panc-AdenoCA,7.977852e-17,2.2683142e-15,3.409715e-17,4.7161302e-17,1.966372e-18,9.001945e-13,0.00016917361,6.539159e-14,2.9532993e-14,3.704558e-17,1.8332048e-16,1.3982926e-10,2.5656444e-15,1.1293531e-12,5.4407184e-15,2.5792874e-13,4.984327e-16,0.9998307,1.2011454e-15,2.7011396e-15,6.46537e-17,7.5307284e-08,2.3249655e-14,5.8835595e-15
CNS-Medullo,9.992217e-09,0.00021095002,1.732115e-05,0.99962795,4.55604e-07,8.8283846e-16,3.0150136e-09,1.1989438e-06,0.00011905953,1.584056e-09,3.5161585e-09,1.7472667e-06,3.7519834e-11,1.9937327e-10,4.761118e-10,1.0022581e-05,1.0294043e-07,4.9210346e-08,1.7337138e-08,9.985545e-06,4.6847856e-07,1.4892429e-07,4.6081715e-07,2.9039118e-08
Panc-Endocrine,0.011904424,0.0045480737,0.018403748,0.11100312,0.008095199,5.050271e-08,5.145002e-05,0.00744019,0.17014968,0.0072792363,0.017569132,0.059496913,3.7740736e-07,0.0030844589,0.021290379,0.019386118,0.0006387673,0.0006893252,0.3738335,0.1147589,0.001285065,0.021582196,0.026560845,0.0009488387
Liver-HCC,1.4927815e-25,7.940011e-30,1.3830272e-25,4.3454923e-30,3.2472108e-28,5.0742736e-23,3.1904472e-28,2.2725411e-25,1.007262e-24,3.5333347e-21,1.0,2.5928227e-23,3.507703e-33,3.3948446e-18,2.7606329e-17,7.8891464e-28,2.4278006e-30,3.0872343e-26,1.446082e-16,2.4258245e-26,1.2365783e-24,3.3235053e-21,1.4541461e-25,7.221656e-24
Prost-AdenoCA,1.2146506e-05,3.6805154e-06,1.9041091e-06,4.9885302e-06,6.9000816e-07,1.8221105e-08,2.0438124e-06,0.0003407264,7.996986e-05,8.531481e-05,0.0005868057,0.00016659443,8.336126e-08,5.110462e-05,4.334668e-06,9.516814e-06,1.0511028e-06,1.4228969e-05,3.3964865e-05,0.9978423,5.8058345e-06,0.00035526455,6.7567844e-06,0.0003906803
CNS-Medullo,0.00047213072,1.513816e-05,0.0028129304,0.99381036,9.901283e-05,1.046077e-12,2.1726855e-08,2.3266207e-06,0.0016054735,0.00025973408,7.33916e-06,5.000135e-06,1.8222797e-10,2.1501253e-06,1.2525816e-06,6.325566e-05,7.300623e-05,5.7395018e-09,0.0007081235,1.2506509e-05,1.0118812e-05,1.4917528e-05,2.0419966e-05,4.749521e-06
Lung-SCC,6.087514e-38,0.0,0.0,0.0,0.0,0.0,6.219755e-33,9.0570834e-10,0.0,0.0,0.0,2.3816549e-27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9787238e-31,6.0343957e-34,1.39682e-37,0.0
Ovary-AdenoCA,7.5667214e-07,1.7097643e-06,2.3058563e-07,3.9144973e-07,7.126616e-13,8.2901503e-17,3.0826486e-10,4.0546331e-13,2.0609618e-06,4.853361e-06,1.0337131e-09,8.9207816e-08,5.2807748e-11,5.1871896e-10,4.628793e-11,2.0476095e-05,0.9999683,9.4158406e-09,1.3850696e-07,2.1523567e-09,3.7440003e-08,1.3593276e-08,1.3213943e-07,7.932813e-07
Breast-AdenoCA,1.2478144e-10,0.9999993,1.0758848e-09,6.905836e-07,3.3547987e-14,1.2012539e-19,8.887878e-14,4.8110973e-09,1.4572167e-09,1.7954369e-11,7.6503237e-10,3.925623e-10,2.7251053e-12,1.3120753e-14,1.4241307e-13,3.722627e-11,2.7162306e-09,1.0987345e-12,1.4117142e-10,1.5084681e-10,4.2763512e-10,4.72798e-12,4.506678e-09,5.6256593e-11
Head-SCC,8.0844517e-23,3.6020633e-20,6.396325e-24,9.592263e-28,9.8655536e-26,6.668821e-20,2.7271414e-15,1.0,4.134562e-20,1.7747751e-29,4.70818e-22,2.7573386e-17,3.7977975e-11,1.6924294e-15,9.247387e-25,6.274485e-21,4.702686e-30,4.32244e-25,2.2852205e-21,5.2268873e-23,1.9642973e-19,1.3813913e-12,1.1314098e-19,3.561249e-22
Lymph-BNHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0452776e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNS-Medullo,1.420133e-05,5.5745877e-05,0.00020171545,0.9941987,0.004291388,5.4723007e-14,9.19817e-08,2.7490169e-05,0.00024161757,3.235299e-07,1.1524031e-06,4.9672417e-05,4.4371276e-10,5.641904e-08,6.674491e-07,0.00013434186,6.090599e-06,1.4904182e-07,0.00010560635,0.0005828175,1.0148555e-05,4.0960582e-05,3.5680692e-05,1.3939665e-06
Liver-HCC,1.5435874e-14,1.3179554e-14,6.009231e-15,9.281144e-16,6.5734384e-16,4.7265497e-16,1.6680197e-18,2.485301e-13,1.7909157e-12,4.0626932e-11,1.0,2.7346918e-13,8.692704e-21,2.3659283e-10,6.236935e-10,3.1619346e-15,1.2999374e-18,2.7860248e-16,1.1716206e-08,1.193357e-13,6.4680008e-15,3.9452109e-13,2.2413117e-13,7.0691345e-15
Kidney-RCC,3.7898471e-06,5.7651717e-11,1.8315303e-08,3.8364734e-10,7.495757e-12,5.9855723e-12,1.928422e-11,8.665037e-11,7.765949e-05,0.99982446,7.038102e-06,2.6684148e-07,4.366952e-12,2.1256521e-06,1.9655475e-09,4.329813e-08,1.507919e-07,3.240558e-10,8.405157e-05,1.97788e-08,3.746312e-08,1.9159085e-08,2.912139e-07,5.906988e-08
Liver-HCC,1.5042896e-09,3.5545392e-10,1.9378894e-09,8.5823076e-10,1.0390894e-09,1.5072672e-10,1.6435943e-11,3.117891e-07,6.075973e-08,6.080068e-07,0.9999505,1.6733724e-08,2.8166128e-13,1.9380716e-06,2.9604053e-06,9.366322e-10,8.005748e-12,1.3920175e-10,4.0212868e-05,2.2252696e-06,8.568082e-09,9.962808e-07,2.2538783e-08,4.6609742e-08
Head-SCC,3.4925671e-15,9.97165e-14,1.5316203e-16,1.6382131e-16,6.9356514e-17,5.119073e-10,6.9883066e-12,1.0,1.1921506e-14,9.620795e-16,4.5901317e-11,1.6548476e-13,9.0363036e-11,3.278321e-09,6.353647e-16,9.680545e-16,1.4509637e-20,7.969837e-16,2.8019896e-13,9.67367e-14,3.729214e-13,7.5601764e-10,6.548524e-12,3.5922942e-12
Lung-SCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8725394e-06,0.0,0.0,0.0,0.0,0.9999931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Panc-AdenoCA,4.5709928e-21,2.3045008e-18,3.843014e-21,3.403399e-20,8.20162e-23,3.8301536e-19,1.4617594e-11,8.834214e-20,6.014844e-17,3.29991e-19,7.0753793e-19,2.2416463e-12,7.9860027e-22,2.8030062e-16,3.4502415e-17,3.796805e-15,4.2961822e-20,1.0,1.9436364e-18,1.7158037e-17,1.1570425e-21,1.3640898e-12,3.2887666e-17,1.0101312e-19
Lung-SCC,3.2952488e-11,2.3564135e-12,2.6845377e-11,2.2174993e-16,1.2248022e-15,2.0458343e-13,2.6052792e-08,0.022898842,3.1652664e-10,1.3178963e-15,2.9428493e-14,3.774905e-06,0.9770974,1.0801259e-11,6.578412e-17,5.5756837e-13,3.0373775e-14,2.6867158e-14,3.5061558e-11,5.768475e-13,9.82736e-09,7.1488135e-09,1.9418622e-09,1.1462857e-09
Panc-AdenoCA,7.51911e-09,2.311812e-08,3.6776456e-08,6.2973524e-09,6.173887e-10,3.0308954e-08,0.00025171426,1.978942e-07,7.157759e-06,1.5191976e-08,3.987296e-07,0.0014397488,1.90254e-09,3.0210722e-06,2.5384298e-07,1.2760352e-05,9.331947e-09,0.99690175,2.1181634e-06,1.3754611e-07,2.4854026e-08,0.0013796474,9.654381e-07,6.056974e-08
Eso-AdenoCA,2.9404785e-09,1.5282894e-10,1.4476407e-09,1.940862e-10,3.2569478e-10,3.208176e-06,0.55741775,3.534595e-06,1.1119567e-07,7.0693407e-10,5.5457448e-09,2.050447e-07,2.3056465e-08,5.4308493e-06,5.7358047e-09,1.0705807e-07,3.8287413e-09,0.0019935004,1.1950089e-08,5.6497047e-08,2.2697623e-08,0.44057542,3.0408813e-09,5.7142495e-07
CNS-PiloAstro,0.00034019715,8.954192e-06,0.00061992183,0.3937794,0.58609766,1.8655105e-13,4.3998608e-07,0.00018757806,0.001985846,1.6334702e-06,1.5529529e-06,0.0003599718,4.4030482e-10,1.1919093e-06,1.4943285e-05,0.0038137243,8.375256e-06,2.9632406e-07,0.0030521988,0.0001694586,6.587743e-05,0.0031967098,0.006293693,3.7220323e-07
CNS-Medullo,6.2206163e-07,7.505771e-07,0.00050054135,0.99398166,0.0012950908,1.6139849e-12,1.16186705e-08,2.0500196e-05,0.0001256399,1.0913077e-06,1.2893307e-05,1.0580883e-05,2.4455554e-11,8.918936e-07,6.6092093e-06,4.7659156e-05,1.0312559e-07,4.5966143e-08,0.0039021778,5.881563e-05,6.679822e-07,1.8706894e-05,1.4483042e-05,5.485169e-07
Skin-Melanoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Panc-Endocrine,0.00067896483,4.168179e-06,7.447144e-05,3.3512504e-05,0.00010142479,2.9004611e-11,6.0842997e-09,8.042663e-06,0.00039043903,0.0021077779,0.30535522,0.00014839887,1.5405054e-11,0.00067361526,0.35014322,5.236199e-05,4.056208e-07,5.0716915e-07,0.3389632,0.00010387567,1.8175057e-06,6.072423e-05,0.001097648,1.5839653e-07
Thy-AdenoCA,0.015167397,0.0001777696,0.003617141,0.022607107,0.0007865431,1.3006402e-09,1.6106074e-05,0.00042962868,0.02670441,0.0035761085,0.00037890975,0.013540866,8.558089e-08,0.0004017821,0.0026660787,0.031901043,0.0009973326,0.00021406493,0.10677983,0.0005966146,0.00064717233,0.0032243084,0.7654728,9.683831e-05
Breast-AdenoCA,9.725895e-05,0.9714225,9.9395555e-05,0.021901585,1.5779557e-05,1.86764e-11,3.0829694e-06,0.0010046415,0.0006412709,5.020918e-06,6.246134e-05,0.001606366,1.09945894e-07,6.189576e-07,1.10170195e-05,0.00023571134,4.12771e-05,0.00015990864,0.00010999976,0.0009988869,3.15893e-05,9.408724e-05,0.0014351279,2.237346e-05
ColoRect-AdenoCA,2.5992868e-25,2.1217701e-30,2.7774801e-25,1.2633388e-28,2.454493e-27,1.0,8.1052235e-18,2.6664147e-17,2.0594817e-22,4.5314953e-21,5.3837615e-16,1.02276944e-23,2.0859637e-27,1.399584e-13,1.9233697e-24,5.5715428e-27,3.3615873e-31,3.1765414e-21,4.4582194e-18,3.6277516e-21,1.7808036e-22,6.654766e-13,6.089665e-26,1.15240815e-14
Kidney-RCC,2.7148811e-11,2.232517e-07,3.3140608e-12,2.9624331e-08,4.205469e-14,6.798649e-16,4.394929e-14,5.1994594e-12,3.691656e-06,0.99999166,1.2729547e-06,2.0466438e-11,3.4958553e-16,1.2619942e-09,1.0650869e-11,1.3294765e-08,9.411375e-09,3.5114718e-09,2.180228e-06,6.768127e-07,9.573795e-13,1.9871116e-09,2.036197e-07,2.3118354e-09
CNS-Medullo,1.2241999e-07,1.93417e-05,0.00011092783,0.9992655,2.946901e-05,1.5750966e-15,4.7199133e-10,3.9323204e-06,0.00048502925,4.066628e-08,3.9559037e-08,1.2112202e-05,5.3941848e-11,1.8879527e-09,4.805284e-09,1.3739539e-05,9.340742e-08,2.5744442e-09,1.3243077e-06,5.5720913e-05,6.953035e-07,1.814375e-07,1.6515576e-06,6.398863e-08
Eso-AdenoCA,0.0,0.0,0.0,0.0,0.0,4.661906e-31,1.0,3.4663495e-32,0.0,0.0,0.0,0.0,3.756471e-35,4.8100535e-32,0.0,0.0,0.0,2.5221133e-25,0.0,0.0,0.0,1.380303e-09,0.0,0.0
Eso-AdenoCA,2.6891787e-24,7.5947317e-25,6.075968e-24,1.5732387e-26,9.142178e-25,6.021596e-12,0.99926955,7.350637e-15,1.9600117e-19,9.090947e-26,9.329403e-23,1.2386823e-15,2.6639765e-19,1.6806732e-13,9.162162e-22,9.536905e-18,1.226845e-24,0.00023443329,8.820725e-20,3.0925868e-21,3.4282352e-23,0.00049601326,1.992068e-21,1.08407415e-19
Panc-AdenoCA,5.3882553e-18,8.824161e-16,5.4733194e-17,3.6770828e-16,2.8838393e-18,4.8624458e-14,3.1935647e-09,1.5332404e-15,2.4395378e-13,2.5627514e-16,7.60337e-14,2.2577783e-10,2.1410445e-18,4.1892488e-12,2.0590944e-13,3.5824752e-12,8.200019e-17,1.0,9.176415e-15,9.238831e-15,3.1266424e-18,5.1735625e-09,1.8525098e-14,1.4033837e-15
Liver-HCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.285165e-37,0.0,0.0,0.0,2.8911251e-37,0.0,0.0,0.0,0.0,0.0
CNS-GBM,1.9187553e-14,6.4944554e-30,1.0,3.1173697e-15,1.1571924e-10,1.6238064e-35,2.1748412e-28,3.3475356e-24,9.469584e-15,2.4804769e-23,5.3619455e-19,2.0916089e-16,8.226278e-31,3.4536434e-22,2.6090698e-19,6.391518e-17,2.196974e-26,9.487499e-34,1.3083115e-12,3.5318669e-28,7.321622e-14,4.605624e-24,5.1244663e-21,9.322061e-30
Kidney-RCC,2.0183624e-07,2.7011543e-10,9.998309e-10,5.382751e-09,1.8436606e-11,1.0197613e-12,2.1787856e-12,7.3359613e-10,8.221649e-06,0.9999862,2.3164507e-07,1.8176083e-09,1.4110474e-13,1.2305298e-07,2.5880656e-10,2.6138436e-09,3.995691e-09,6.930248e-11,1.4916212e-06,3.3755002e-06,2.8991762e-10,1.5499662e-09,5.8372986e-08,4.440596e-08
Liver-HCC,1.2547576e-18,1.3052137e-19,1.0553792e-18,8.69874e-21,1.2317089e-19,1.9854229e-17,3.0748056e-22,6.7512295e-16,6.917311e-18,7.688357e-15,1.0,1.1260073e-17,6.774753e-25,2.3169484e-13,2.0180175e-12,1.2431125e-20,2.2799503e-23,2.8743253e-20,5.445489e-12,3.7165807e-17,1.9292983e-18,1.692222e-16,1.5116464e-17,2.1255835e-17
Thy-AdenoCA,0.0041465107,0.009976336,0.0011209671,0.003409568,0.00051066856,7.070996e-09,0.00025370944,0.018579105,0.030926973,0.00068913866,0.00082516036,0.05266192,4.601411e-06,0.0005723677,0.003263213,0.02480171,0.0018093259,0.0041682534,0.030282548,0.008486435,0.001000397,0.019596618,0.782403,0.0005114369
ColoRect-AdenoCA,3.351969e-32,0.0,7.1387684e-33,1.639797e-36,2.4620964e-36,1.0,2.929814e-24,3.0592682e-22,9.226962e-30,1.3701079e-27,1.3305023e-23,4.6215853e-32,2.165834e-35,8.710533e-20,6.308379e-34,1.4925396e-36,0.0,6.560068e-29,3.413352e-24,1.7608044e-27,2.0065604e-31,2.0411817e-20,7.075784e-34,5.736528e-20
Skin-Melanoma,0.0,0.0,3.6779785e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Lymph-BNHL,5.3642813e-25,2.0722037e-34,1.5415329e-30,4.011318e-34,2.14354e-30,1.4533778e-29,3.5270483e-27,5.1335777e-23,3.5349955e-27,3.2101e-29,2.3413234e-21,9.636797e-26,0.0,0.9999999,1.561812e-07,1.0666146e-18,1.4888349e-32,8.947497e-26,1.1139272e-21,5.2588375e-34,1.3762075e-31,1.536012e-19,6.1638485e-25,5.6273543e-35
Ovary-AdenoCA,1.4186008e-07,7.947963e-07,1.7253613e-09,8.0269663e-10,2.329548e-16,7.353239e-18,6.0702954e-09,2.2013138e-13,7.038188e-09,3.5032052e-10,2.6474515e-14,1.4639935e-09,3.316251e-09,4.324112e-12,2.0301191e-14,5.732138e-07,0.99999845,1.9344923e-09,1.1780706e-11,7.4027034e-14,2.0151558e-09,8.772036e-10,6.95249e-09,2.464679e-08
Breast-AdenoCA,3.067158e-05,0.9984989,2.0293792e-06,1.575368e-05,3.4546637e-09,3.0890373e-12,9.228036e-07,1.15358e-05,7.339635e-05,4.46899e-06,7.010769e-06,0.00046605043,2.3331663e-07,2.847434e-07,3.467229e-07,8.5911954e-05,0.0005021237,0.00012619379,7.151979e-07,6.429576e-05,3.973983e-06,1.5318068e-05,8.2381615e-05,7.487241e-06
Panc-AdenoCA,1.1734212e-15,1.3474025e-13,4.0559334e-15,6.132023e-14,4.7457e-16,5.8731275e-12,3.849949e-09,4.3961837e-13,1.5575045e-11,3.475128e-13,8.1009826e-12,7.0747133e-09,1.3789823e-16,1.322917e-10,5.864788e-12,5.4492428e-11,1.4321006e-15,1.0,4.811387e-12,7.1737056e-12,2.4111966e-15,3.5358322e-08,6.2314945e-12,1.41924e-13
Panc-Endocrine,0.0006106662,2.5667562e-06,0.0005312843,0.053269986,0.00022021816,3.0384914e-10,5.981947e-07,2.4641445e-06,0.07117474,0.095390044,0.00021887523,0.00026316062,2.9210856e-10,0.00049277046,0.0006085625,0.0048837247,0.00092680036,0.00010442974,0.7670659,0.0009660636,7.264209e-06,0.0012505882,0.0019423484,6.6929875e-05
Liver-HCC,9.488131e-38,0.0,6.3455346e-38,0.0,0.0,1.0095318e-31,0.0,3.6174125e-30,4.4636193e-38,1.1105062e-31,1.0,6.0280134e-37,0.0,5.0837348e-28,3.2185872e-28,0.0,0.0,0.0,3.723079e-25,1.2856333e-37,9.209e-36,1.3569228e-34,8.34213e-38,1.7318215e-33
Liver-HCC,3.0770858e-27,1.00135794e-32,7.9509345e-27,1.041622e-30,5.4688616e-29,9.246258e-25,1.0037171e-33,8.6243106e-26,3.5555542e-26,1.980351e-21,1.0,1.4599871e-26,4.205806e-38,1.8919309e-19,3.497268e-18,2.1397728e-31,1.578549e-35,7.463073e-31,1.1553385e-16,8.58416e-28,9.272246e-27,1.3730918e-25,4.951502e-27,3.8045258e-26
CNS-PiloAstro,0.006668738,1.0448128e-05,0.00041718822,0.14971264,0.82088315,1.3115386e-13,2.491963e-07,2.2380738e-05,0.00053572626,1.02107115e-05,7.52413e-07,4.4365195e-05,3.680644e-10,2.2439916e-07,1.7075695e-06,0.0010958768,5.029163e-05,3.9764586e-08,6.9336296e-05,0.019262582,0.0001431128,0.0010578918,9.0912135e-06,4.1805965e-06
Liver-HCC,0.0,0.0,0.0,0.0,0.0,2.3800363e-36,0.0,2.5211924e-38,2.8931551e-37,1.6027366e-33,1.0,0.0,0.0,8.885444e-29,1.2856484e-29,0.0,0.0,0.0,1.2258084e-25,0.0,3.8030881e-34,1.0736857e-32,0.0,1.4988565e-35
ColoRect-AdenoCA,6.850292e-27,4.7638178e-32,4.825782e-26,1.1781183e-28,3.218326e-30,1.0,1.1855885e-21,3.3316072e-19,1.3333585e-22,6.020823e-21,2.1897954e-18,4.5091428e-23,3.9026941e-31,9.797688e-15,4.1273934e-27,5.758712e-29,1.0257136e-34,8.814882e-22,2.9535342e-18,1.1853199e-24,3.5135544e-26,1.7307854e-17,5.951818e-27,3.4507006e-18
CNS-PiloAstro,1.5486929e-05,0.0012942374,3.387728e-05,0.90569055,0.0772816,1.0620908e-13,3.439059e-07,0.0014184322,6.3608524e-05,3.545708e-08,6.1040834e-07,6.4543274e-05,1.8553515e-09,4.7158913e-08,2.534517e-07,0.0008559892,3.8916296e-06,4.1698385e-07,4.52147e-06,0.012416945,2.4763742e-05,0.0006765732,0.00014711816,6.281661e-06
Lymph-CLL,0.00043671022,2.5833576e-06,7.9443475e-05,3.932872e-05,6.9053356e-05,2.556908e-10,7.902349e-07,0.00014820468,0.00093622156,7.928895e-06,0.00087278633,0.0013413825,3.6009798e-10,0.0036041895,0.98139095,0.00086759834,3.626844e-07,6.103417e-05,0.005877313,3.7249554e-06,8.669652e-07,0.00017325627,0.0040861643,7.165688e-08
Thy-AdenoCA,0.0069512352,0.0013512679,0.002118158,0.023980167,0.0016549452,2.0794809e-10,2.4961235e-05,0.0010455601,0.040715482,0.0009987252,0.0006878702,0.007269096,8.700814e-08,0.0004180974,0.01045238,0.020933643,0.0021631506,0.00046088695,0.032229967,0.0016248845,0.00030787918,0.0041128853,0.8404373,6.140572e-05
Liver-HCC,2.3145357e-14,6.0926034e-15,1.0243516e-14,1.0099598e-15,3.7768966e-16,2.0222354e-17,5.4223157e-19,1.3558566e-12,2.2191863e-14,1.0980648e-12,1.0,1.3060619e-13,7.925435e-20,6.591585e-11,9.053888e-10,8.547843e-16,7.095817e-18,8.822464e-19,5.7892326e-09,3.0982605e-14,4.8479992e-14,2.688697e-13,2.525272e-13,2.681459e-14
Lymph-BNHL,5.0930424e-09,1.5438568e-12,1.1217234e-11,2.2833354e-12,1.0302234e-11,8.707099e-15,3.6017615e-12,3.039764e-08,4.891811e-11,7.544974e-11,4.9356683e-09,1.5387586e-09,1.6207462e-16,0.9729969,0.027001515,1.4043846e-06,5.424269e-12,1.6112053e-10,1.4348254e-07,1.7323122e-12,1.8685407e-12,1.7514859e-08,3.957037e-08,8.6774595e-14
CNS-Medullo,0.0002320824,0.002092899,0.0002760787,0.99119616,0.00061993045,2.884023e-12,1.981393e-06,0.00017750544,0.0003231913,3.6431964e-06,5.2580285e-06,0.00017001531,5.727549e-09,2.4909375e-06,9.9830195e-06,0.003236751,0.00021005083,3.886734e-06,0.00034079078,0.00015195317,4.0625528e-05,0.00035501953,0.00053966587,1.0029157e-05
Lymph-BNHL,1.4712699e-33,0.0,0.0,0.0,0.0,9.800344e-37,6.861562e-35,1.6441702e-27,1.04576394e-35,1.1389744e-35,3.1735562e-32,2.872014e-34,0.0,1.0,8.6258347e-16,4.1301515e-26,0.0,4.8569763e-33,1.7996635e-32,0.0,0.0,5.790483e-27,5.088182e-34,0.0
Stomach-AdenoCA,4.3238733e-09,1.4920474e-08,2.3196174e-09,2.7518516e-09,4.3700776e-10,5.47469e-05,0.0071863043,1.797239e-05,1.14710204e-07,1.055126e-08,2.3071616e-05,1.7569585e-06,4.245122e-09,0.0009888078,1.2603109e-06,6.9732596e-07,4.423761e-09,0.004723882,4.0316218e-06,6.377708e-08,1.6641179e-08,0.9869962,3.1887447e-07,8.163294e-07
