,Bone-Osteosarc,Breast-AdenoCA,CNS-GBM,CNS-Medullo,CNS-PiloAstro,ColoRect-AdenoCA,Eso-AdenoCA,Head-SCC,Kidney-ChRCC,Kidney-RCC,Liver-HCC,Lung-AdenoCA,Lung-SCC,Lymph-BNHL,Lymph-CLL,Myeloid-MPN,Ovary-AdenoCA,Panc-AdenoCA,Panc-Endocrine,Prost-AdenoCA,Skin-Melanoma,Stomach-AdenoCA,Thy-AdenoCA,Uterus-AdenoCA
CNS-Medullo,5.399049e-05,7.9703255e-05,8.41851e-05,0.9889818,0.009671289,2.005963e-06,2.2203034e-08,6.601207e-07,0.00041531638,2.1776072e-05,9.95962e-07,1.615634e-05,5.175275e-08,1.4549238e-06,5.9222093e-06,0.00036529615,2.3567181e-05,1.0376015e-05,3.829799e-05,0.00016982245,1.1145164e-06,1.3357544e-05,4.2449617e-05,4.178249e-07
Panc-AdenoCA,5.1705293e-09,1.9023639e-07,6.0296235e-09,5.425652e-08,7.1393797e-13,3.0307854e-06,7.429069e-08,1.8863918e-07,1.02147215e-08,6.8142845e-07,7.880993e-08,1.0666681e-06,1.221241e-07,1.4272044e-08,4.7904027e-09,1.3849624e-08,4.234981e-09,0.9999553,1.3686391e-08,3.554735e-05,5.715468e-12,2.9330197e-06,1.6949658e-09,7.030895e-07
ColoRect-AdenoCA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lymph-CLL,0.0007808713,0.00065839663,0.00046350414,4.622086e-05,0.00030610478,0.0004273339,8.834391e-05,0.0005625596,0.0013368736,0.0012306499,0.033443443,0.003962764,5.345057e-06,0.053410627,0.86037934,0.0058715423,8.276396e-05,0.00050136994,0.022344422,0.006331917,1.1543507e-05,0.0063162334,0.0013882382,4.966749e-05
Kidney-RCC,2.3527443e-24,0.0,3.8682305e-25,2.089916e-33,0.0,3.4394415e-31,0.0,0.0,5.8127796e-31,1.0,2.6880466e-16,1.293047e-27,1.3217719e-29,7.3303944e-26,9.1857946e-24,1.4528302e-35,1.8928895e-28,5.6217077e-29,3.6722035e-24,5.3951346e-22,3.1846237e-35,1.4539154e-37,2.791128e-33,3.4704706e-36
Lymph-BNHL,2.1079349e-07,3.05825e-09,7.8374643e-07,1.2630963e-08,1.8166267e-07,1.8000975e-08,3.892427e-09,2.947252e-08,3.5989472e-06,1.6415665e-06,2.8219637e-07,3.327187e-08,2.3145759e-10,0.99359095,0.006388724,3.1913484e-07,4.379246e-09,8.124411e-08,8.941712e-06,3.6710187e-06,3.0100495e-09,3.450565e-07,1.4479556e-07,2.3426455e-10
Breast-AdenoCA,4.350751e-11,1.0,1.6164923e-12,2.9977598e-09,5.1540797e-17,7.1169394e-13,3.1561607e-16,5.152301e-13,2.0637135e-10,1.3807289e-10,1.7923553e-11,6.356721e-10,2.014613e-13,2.1459243e-12,2.3574638e-14,4.7311162e-11,1.2328016e-08,7.338109e-13,1.3816303e-13,2.6199082e-10,1.8537373e-13,3.5234465e-11,1.6129376e-09,1.3193464e-10
Liver-HCC,2.6946715e-29,3.56702e-26,1.1792413e-30,0.0,0.0,2.4232705e-27,2.195095e-28,4.9368826e-28,0.0,2.93695e-26,1.0,9.730757e-22,2.3264283e-29,4.273058e-26,2.243752e-26,1.3734267e-33,8.668206e-27,1.841773e-31,7.832143e-28,1.21043004e-29,4.8142706e-34,2.4759908e-27,7.776998e-30,8.00789e-26
Thy-AdenoCA,0.009582142,0.00048054464,0.00065264665,0.00048316998,0.0015169967,1.9369338e-05,7.553294e-06,0.0008181344,0.015171569,0.0002378831,0.0020320595,0.0018205973,1.34976135e-05,0.00046207028,0.013164896,0.052999057,0.00010030819,0.00010403123,0.07718591,2.7250098e-05,6.5110886e-05,0.0006217456,0.8224276,5.9266354e-06
CNS-Medullo,0.0002444307,0.0031797502,0.0014031007,0.9903604,0.0010707169,8.9009045e-05,4.328509e-06,3.8737264e-05,0.00076713035,6.987486e-05,1.5829042e-05,0.00010473335,7.5959297e-06,4.3699554e-05,4.032666e-05,0.0006426985,0.00022974449,0.00014187189,0.00013971406,0.0010129901,0.00014658395,0.00011097498,8.0687976e-05,5.5179597e-05
Liver-HCC,1.18595275e-17,2.0949696e-17,3.1917083e-16,1.5026873e-19,6.0620004e-23,1.1555237e-16,9.6954925e-20,2.0874608e-19,1.5484963e-19,1.8083908e-12,1.0,3.5287712e-12,7.308662e-21,9.571455e-15,1.001754e-12,3.6058046e-19,6.1178166e-18,3.2470093e-15,2.0996765e-11,7.705677e-16,2.728379e-23,2.4723992e-16,7.918459e-19,1.9894619e-19
Lymph-BNHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2870495e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lymph-CLL,0.0009422273,7.4895394e-07,0.00016094602,6.6521006e-06,0.000104687126,1.2778996e-05,1.5669306e-06,3.5499968e-06,0.0005713279,5.570283e-05,0.000111267145,0.00014984244,4.8751167e-07,0.002422993,0.99056447,0.0009259149,1.7606488e-06,0.00027949997,0.003166526,2.4609266e-05,4.146023e-06,9.0006746e-05,0.00039824226,8.5547214e-08
Stomach-AdenoCA,5.3499254e-12,5.0576713e-22,8.038499e-16,2.3893054e-27,1.2404997e-30,0.00022323901,3.238191e-05,1.0137297e-08,1.9238439e-25,1.4966733e-19,8.94088e-09,1.9752193e-09,3.989659e-12,3.8414085e-12,7.401543e-16,3.6735742e-16,3.0325686e-12,3.1752872e-08,2.1735016e-15,2.6973622e-15,1.205235e-16,0.9997092,4.2223703e-18,3.5106077e-05
Skin-Melanoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Liver-HCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0667794e-35,0.0,1.7805049e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prost-AdenoCA,0.017311804,0.023283523,0.0076728393,0.047864236,0.008799652,0.0015627734,0.0002049466,0.0016051013,0.112681605,0.040479224,0.001965089,0.0043536825,0.0006207116,0.0070521417,0.006950175,0.009871857,0.0058964333,0.0021116342,0.03518768,0.64116466,0.00088174635,0.010729389,0.011035025,0.00071416696
Liver-HCC,6.769996e-26,3.8154426e-25,1.1437249e-27,1.7060001e-33,4.758323e-36,5.559762e-26,1.2094936e-28,4.013202e-26,9.665959e-33,8.798215e-23,1.0,4.3395656e-21,7.3155185e-30,1.499176e-21,3.0595165e-20,1.2587729e-29,2.4603307e-29,2.6829184e-28,1.0487076e-21,5.3860964e-26,4.740593e-33,5.386466e-26,4.2758464e-26,4.8080773e-30
Panc-AdenoCA,0.0002446301,6.1795654e-06,1.825115e-05,1.15502004e-07,8.278882e-09,2.6321325e-06,5.222621e-05,3.8305538e-05,2.07014e-06,2.2045659e-05,7.912164e-06,0.00012045474,0.0001447838,6.7805854e-06,2.7958595e-05,1.5722062e-05,7.608074e-06,0.9933561,0.00017544121,2.5133008e-05,6.591366e-07,0.005714786,4.249852e-06,6.060083e-06
CNS-Medullo,0.00084092526,0.0013225739,0.0019442581,0.8559902,0.022462351,3.416323e-05,6.4542195e-07,2.3818024e-05,0.050040435,0.0013987081,2.0365467e-05,0.00055448484,1.954711e-06,0.000113283946,0.0006801382,0.0125573715,0.00021208152,0.00048209404,0.006630046,0.04116585,6.10047e-06,0.0005758784,0.0029365947,5.684138e-06
Lung-SCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.752703e-05,0.0,0.0,0.0,0.0,0.9999125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5471055e-31
Lymph-BNHL,5.133899e-19,6.669655e-28,5.7528725e-20,1.9835333e-28,1.1951171e-24,2.2463598e-21,5.8263103e-26,9.502764e-22,9.60618e-19,2.791073e-18,1.1723314e-18,3.556994e-24,7.3876995e-30,0.99996126,3.8695074e-05,3.9272658e-20,3.78133e-26,2.0079985e-24,2.8960081e-18,2.2690472e-19,3.5368298e-26,1.4309548e-20,5.2503904e-21,4.1629328e-29
Uterus-AdenoCA,2.8550152e-05,2.660923e-05,1.4280495e-06,1.342088e-07,6.386912e-11,0.00012021748,1.5982152e-05,0.0011709783,2.1637689e-07,5.9478916e-06,4.9808494e-07,6.953757e-06,3.2586864e-05,6.952888e-06,8.293795e-08,2.7774113e-06,0.011871877,1.0529862e-05,3.740239e-06,0.00387501,1.005515e-07,0.0054228404,1.0968141e-06,0.9773949
Lung-AdenoCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Panc-AdenoCA,8.6594205e-18,1.3667328e-16,5.636918e-19,9.171648e-24,4.207973e-30,2.4637277e-16,1.4094462e-11,9.167683e-19,1.0195172e-22,5.5482822e-17,1.2097206e-19,9.107782e-15,1.3973638e-14,2.8782638e-20,3.1455168e-20,8.813958e-18,1.9756031e-15,0.9999999,1.1878452e-17,2.371783e-18,1.3913323e-21,6.299312e-08,1.1518063e-21,1.0505807e-15
Skin-Melanoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Lung-SCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNS-GBM,0.0072414423,0.011836519,0.1642718,0.51318604,0.0014192483,0.0017807543,7.324514e-05,0.009331643,0.019935695,0.00051915384,0.0011894922,0.02325467,0.0019113497,0.0004377596,0.0014452633,0.04971916,0.005001208,0.012220427,0.014136444,0.13365322,0.0013885911,0.0025730424,0.02003003,0.0034437287
Liver-HCC,7.9181484e-21,1.102817e-19,1.9353324e-21,7.526781e-29,4.4716623e-31,3.6037678e-20,9.27609e-22,1.91566e-23,1.6289997e-27,5.731563e-20,1.0,5.7986277e-16,7.975674e-24,2.2929608e-18,2.1134152e-17,6.4564344e-24,1.0157311e-17,2.1996941e-23,1.0538992e-17,9.349873e-23,1.401948e-25,5.1305128e-20,1.4143107e-21,1.00405735e-19
Liver-HCC,8.505104e-16,3.297257e-14,2.037616e-15,1.0480734e-18,9.665945e-21,6.211958e-13,1.1359307e-16,3.4335407e-17,2.6154376e-19,1.0489754e-14,1.0,8.627782e-11,2.2010837e-19,4.3840274e-12,1.8254478e-12,6.5405647e-18,1.4514082e-14,9.35717e-19,1.4581747e-12,1.3000133e-12,1.4649024e-18,2.1651355e-13,4.201299e-16,4.5259634e-15
Ovary-AdenoCA,6.9016997e-09,0.0028508233,1.2531878e-12,6.9570938e-12,2.738646e-22,1.9488375e-14,6.1969666e-16,5.464508e-16,1.8537659e-09,3.3820444e-07,1.2998348e-12,6.228112e-11,7.257235e-14,1.6298846e-13,6.183537e-14,1.5660149e-11,0.9971488,1.3333996e-10,1.2210405e-11,1.3920042e-10,2.5450947e-15,1.5020252e-08,2.9178142e-12,3.6391328e-09
Thy-AdenoCA,0.04439117,0.00019699149,0.001398127,0.005561914,0.0004190161,0.00014185219,2.4891526e-05,0.00076755433,0.0047667786,0.00016976497,0.00022754727,0.0026958752,5.068388e-05,0.00010727824,0.0004512486,0.039707284,0.00077619404,8.032799e-05,0.06297493,2.3107848e-05,0.0009733082,0.0044849273,0.8295649,4.4194116e-05
Liver-HCC,2.2925276e-10,3.260768e-11,3.1691493e-11,2.1281346e-13,8.7140954e-14,2.384693e-10,7.263541e-12,2.1953645e-11,8.537978e-13,9.4788305e-08,0.99999964,5.7946767e-09,1.3412363e-12,1.5134818e-08,1.6189304e-07,6.296066e-12,8.530239e-11,2.888726e-11,8.564358e-08,1.9370229e-10,7.747477e-14,6.960084e-10,6.904165e-11,2.8939484e-11
Liver-HCC,3.7226672e-25,4.5190694e-27,5.900752e-26,3.630166e-33,3.0082838e-34,1.1168427e-27,3.2619726e-28,4.7265772e-27,9.113096e-31,1.7118458e-20,1.0,4.2568828e-20,3.6756e-29,4.0269527e-21,9.3790365e-20,2.0478407e-29,6.0340916e-28,2.566789e-26,5.6737874e-19,2.4355338e-25,5.6324106e-32,1.808127e-25,2.381447e-26,1.7712582e-29
Skin-Melanoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Lymph-CLL,0.0018451564,4.932907e-05,0.0006840214,2.1042835e-05,0.00018381012,6.0443163e-05,0.00010336352,0.00022976418,0.0019141814,0.001035027,0.007869619,0.0014224615,3.525057e-05,0.02141018,0.8667709,0.003441715,0.0001237425,0.001055861,0.08601626,0.00023519718,5.118188e-05,0.0011577121,0.004274749,9.048158e-06
CNS-Medullo,0.0010185038,0.017827477,0.002425972,0.12718545,0.80377585,7.796787e-05,6.684845e-05,0.0005709416,0.0044071055,6.812347e-06,5.8008856e-05,0.0054967063,3.795656e-05,0.00011423684,0.00024381428,0.01876046,7.605737e-05,0.00084515044,0.0012071559,0.0045124902,0.00033937098,0.0016609075,0.0092587555,2.6007177e-05
Kidney-RCC,1.0370298e-10,2.5728778e-07,2.604472e-11,7.7409834e-10,1.0666907e-17,2.3556431e-11,3.9182635e-15,6.8627565e-12,5.16691e-08,0.99999833,3.54366e-07,2.430816e-09,4.9183754e-14,4.8546567e-09,6.5246564e-10,1.1649325e-10,8.1410997e-07,2.1282794e-08,2.3699826e-08,2.93847e-07,1.0889593e-15,2.2957275e-10,4.713913e-11,3.2168056e-11
Liver-HCC,5.0915926e-14,4.3849473e-12,4.944035e-13,3.195901e-15,1.6462104e-19,1.6188117e-13,3.266511e-17,1.9350993e-14,9.898546e-17,8.317928e-09,1.0,1.3393277e-11,3.3944856e-16,1.800165e-13,1.130957e-11,3.8543287e-16,1.03748695e-13,4.4262393e-12,7.348509e-11,2.2122746e-12,2.9966355e-19,4.008407e-14,2.4644625e-15,4.1784976e-13
Lung-SCC,4.4967144e-27,0.0,0.0,0.0,0.0,0.0,1.2770554e-29,2.3700197e-18,0.0,0.0,5.4952546e-36,4.1541976e-20,1.0,0.0,0.0,0.0,1.64803e-37,0.0,0.0,0.0,8.791062e-32,0.0,9.240873e-38,6.838934e-27
Ovary-AdenoCA,2.2343836e-06,2.0447986e-08,2.597484e-09,2.8054552e-09,1.0005037e-15,1.0505324e-08,2.6571537e-10,2.753742e-07,1.9940171e-11,4.1204167e-08,3.8780557e-10,2.27286e-08,3.1078835e-07,4.5179363e-10,4.0355694e-11,1.989745e-09,0.97714806,6.433336e-09,3.8513663e-09,1.2217762e-06,1.5417626e-11,3.792125e-06,1.4808298e-08,0.022843992
CNS-Medullo,0.00017829656,0.00010001072,0.00026948127,0.9962748,0.0014159358,3.5893963e-06,1.4451685e-07,5.122891e-06,0.00013129672,7.0339997e-06,3.1418476e-06,4.682931e-05,8.3462925e-07,1.3634703e-06,3.5882874e-06,0.0002630445,3.7205173e-05,5.725537e-06,0.00010960454,0.0011023214,3.1737968e-06,9.5637215e-06,2.5712254e-05,2.0896111e-06
Lung-SCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3942871e-28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Eso-AdenoCA,1.06654945e-11,7.39364e-15,1.2595236e-16,1.2979839e-24,9.8741214e-26,3.2364285e-09,0.0015263931,1.5576682e-11,8.7299745e-21,9.30004e-19,4.460952e-10,3.9370334e-09,1.2245694e-15,2.8386637e-11,1.2294995e-13,3.295367e-13,8.5091866e-14,2.934349e-10,5.598919e-13,5.875523e-13,1.7987238e-13,0.9984736,2.327364e-15,1.14182925e-11
Eso-AdenoCA,3.1272745e-33,0.0,0.0,0.0,0.0,3.433958e-33,1.0,3.5991132e-26,0.0,0.0,1.3111555e-29,4.5320517e-27,2.6977955e-31,6.20584e-34,1.9356562e-37,0.0,5.6807523e-37,1.9320355e-13,2.8522805e-37,8.389013e-37,1.2066487e-38,4.72129e-15,0.0,9.03091e-30
Panc-AdenoCA,5.1738938e-09,1.5001478e-07,2.1599998e-08,5.2816257e-10,7.309975e-15,2.9223276e-07,1.560154e-07,1.9627972e-08,1.6264698e-10,1.4684971e-09,1.3604141e-09,1.2502198e-07,1.4045551e-08,2.0073612e-10,7.0592976e-10,2.8730852e-08,1.4136554e-08,0.9999858,3.7703716e-09,8.798756e-09,1.0941033e-10,1.3039952e-05,1.2646802e-10,2.7330606e-07
Liver-HCC,1.582491e-14,7.8454945e-13,1.0070481e-14,1.8386815e-19,3.6587996e-21,3.4302354e-13,7.4149484e-15,9.768174e-14,9.867857e-17,1.62461e-11,1.0,3.3803593e-10,2.5340446e-16,4.576562e-12,6.374408e-11,2.110984e-15,4.359849e-14,1.9690334e-13,6.88975e-11,2.0344444e-14,1.1463164e-17,6.128413e-13,5.369799e-14,7.209802e-14
Panc-AdenoCA,2.1638225e-06,1.5134135e-06,1.3279408e-06,2.481191e-07,2.7106823e-09,4.7413985e-07,2.0917686e-07,5.406758e-08,8.220851e-07,2.6687363e-07,7.468139e-08,7.2325242e-06,1.5311663e-07,1.080443e-07,2.8644758e-06,6.273538e-07,3.9648086e-08,0.99994016,5.7722656e-07,5.09068e-07,6.2011463e-09,4.055723e-05,2.3588546e-08,4.7539967e-08
Liver-HCC,3.232254e-11,1.2971692e-13,3.1461916e-11,2.111427e-15,1.2021609e-14,4.5346567e-11,4.747919e-12,7.298707e-12,1.9704751e-14,6.7920125e-10,1.0,8.907997e-10,1.2135514e-13,2.3359628e-09,3.4709484e-09,2.2343756e-13,7.915451e-12,8.6735106e-13,1.33775195e-08,5.149327e-12,2.0039818e-13,2.0451583e-11,2.2097528e-12,2.747953e-12
Kidney-RCC,1.6747025e-08,9.3617255e-06,6.3047796e-11,7.0972123e-07,4.4207073e-17,3.3265325e-11,2.1807847e-16,7.06537e-11,1.6591972e-05,0.99996877,1.6619804e-08,8.3094295e-11,1.2948416e-14,2.7453986e-09,2.7071778e-10,1.1206845e-09,7.955576e-07,8.792186e-08,7.7473494e-08,3.4139664e-06,5.7135854e-15,1.3504436e-08,1.1586823e-10,4.1411863e-10
CNS-PiloAstro,0.0013025089,0.00062852126,0.00088778883,0.8515583,0.13865122,1.4535054e-05,1.1229832e-06,4.537321e-06,0.0012639267,0.00024353953,1.2082871e-05,8.065106e-05,1.0770844e-06,2.098456e-05,8.075796e-05,0.003475975,0.00020284919,2.2553828e-05,0.00017120282,0.001215203,3.3025564e-05,8.273113e-05,4.2177064e-05,2.7768986e-06
Ovary-AdenoCA,1.1076094e-11,0.050945114,3.425673e-13,3.946511e-11,8.5347824e-27,3.0504082e-14,4.721384e-18,3.622335e-16,1.7854254e-12,6.8254835e-06,7.5655426e-11,2.3079776e-10,1.445115e-12,1.24621255e-14,4.5348225e-15,9.642916e-13,0.94904685,4.469355e-08,1.1466752e-14,7.089798e-11,5.454152e-19,4.9791967e-12,3.8625255e-14,1.1733275e-06
