,Bone-Osteosarc,Breast-AdenoCA,CNS-GBM,CNS-Medullo,CNS-PiloAstro,ColoRect-AdenoCA,Eso-AdenoCA,Head-SCC,Kidney-ChRCC,Kidney-RCC,Liver-HCC,Lung-AdenoCA,Lung-SCC,Lymph-BNHL,Lymph-CLL,Myeloid-MPN,Ovary-AdenoCA,Panc-AdenoCA,Panc-Endocrine,Prost-AdenoCA,Skin-Melanoma,Stomach-AdenoCA,Thy-AdenoCA,Uterus-AdenoCA
Eso-AdenoCA,0.01622942,0.0011692591,0.0005328699,0.02330202,0.7182078,0.00027885407,0.0014257415,0.003185086,0.0010863323,9.461988e-05,8.878413e-05,0.0016696958,4.3713106e-05,0.002992755,0.00029816444,0.0476691,0.00048037551,0.004753791,0.0011861938,0.019838542,0.00044769602,0.15353638,0.000493968,0.0009889167
Panc-AdenoCA,7.279377e-06,4.193028e-11,8.172692e-06,4.230872e-12,1.1565074e-17,0.121192805,0.060236093,2.1317903e-05,5.150833e-07,1.0375494e-09,3.656886e-05,0.031822026,0.000112667316,0.03168669,2.3469247e-05,7.756252e-11,3.6004382e-09,2.1749443e-06,1.2072306e-07,2.0236463e-07,2.8021918e-06,0.75484604,3.3261016e-10,1.0009768e-06
Panc-AdenoCA,1.2116638e-08,8.336204e-12,4.2615578e-09,2.0217347e-11,4.693824e-13,1.6170517e-05,8.464104e-05,1.7166293e-07,5.668157e-08,1.2111509e-08,6.963726e-08,2.0766672e-06,2.460127e-10,2.2415774e-05,1.9843961e-05,6.4302395e-09,3.4093537e-09,0.99800414,6.929865e-10,1.06905766e-07,5.21453e-10,0.0018500292,3.3067225e-09,8.0916955e-08
Panc-AdenoCA,1.4755724e-09,1.2048658e-11,1.0238738e-11,1.7127013e-15,1.536435e-20,7.929933e-09,3.7933282e-07,2.0622008e-10,8.2350834e-11,4.263316e-12,8.35275e-10,1.0307751e-05,2.8251125e-12,7.3594053e-10,1.0312174e-11,3.3578106e-12,1.104532e-11,0.9999858,8.3198036e-14,8.847378e-12,7.731387e-13,3.6063138e-06,1.9186092e-12,4.4158935e-10
Ovary-AdenoCA,9.830434e-06,2.4092055e-06,6.376752e-08,1.37895684e-11,1.0870078e-16,1.1334199e-09,4.648349e-08,1.6918406e-07,2.246255e-07,1.1152431e-06,2.3141797e-07,0.0008574879,7.079975e-06,1.8089335e-07,1.9575877e-11,3.7984115e-08,0.9989686,4.7591597e-09,3.9482373e-09,4.06932e-09,3.8648216e-07,1.2794388e-06,4.6523203e-09,0.00015081285
Prost-AdenoCA,1.4381526e-06,3.4151042e-05,4.7138346e-06,0.00013350452,8.848396e-07,8.2157985e-06,1.1708929e-07,7.4971604e-06,8.2517196e-05,2.2356255e-05,2.3305072e-05,3.5501034e-05,1.2971249e-07,1.2067582e-06,1.2692499e-06,3.3954582e-06,7.78868e-06,3.918176e-06,1.3083462e-05,0.99955577,2.5224543e-07,2.307835e-05,5.222107e-07,3.530999e-05
Liver-HCC,2.0381251e-19,6.104418e-16,6.973628e-21,6.9083113e-20,9.079855e-38,6.041903e-12,2.9520444e-20,1.6270472e-15,7.73033e-21,3.055569e-12,1.0,1.1389649e-14,1.7227597e-20,1.1604148e-14,7.7631986e-19,1.3001325e-23,5.970131e-17,1.0958419e-21,1.094661e-11,2.5152583e-21,1.4111871e-18,4.4881265e-13,2.4530846e-23,1.2729497e-15
Thy-AdenoCA,0.014898223,0.026463497,0.005385402,0.012222519,0.0074472255,0.0016954066,0.00036913194,0.008213183,0.024168236,0.0029774928,0.0061270744,0.0073170494,0.00074946304,0.0017385591,0.006819365,0.015981417,0.008915304,0.0014411567,0.36389822,0.006666905,0.0012508448,0.004080988,0.4655644,0.0056090076
Ovary-AdenoCA,2.3362445e-05,0.0020236142,4.725317e-08,4.9324494e-10,7.3166055e-16,4.9397766e-09,3.9323886e-09,7.9155754e-08,3.7850155e-06,1.0110335e-06,4.4034198e-07,0.00033136355,1.9278548e-07,5.8538014e-09,7.849977e-12,1.5282151e-07,0.9863349,1.3529859e-06,2.2125373e-06,2.7841426e-10,2.5132485e-07,3.429189e-06,1.5638472e-05,0.011258123
Uterus-AdenoCA,9.8837605e-05,0.008052422,8.580342e-05,2.4774172e-05,3.2094878e-09,0.0091079185,0.008349933,0.0070688017,0.0012366696,0.0027234172,0.034334093,0.085321724,0.0032145032,0.0025008696,3.3177028e-05,8.757788e-05,0.03609204,0.13426061,2.587753e-05,0.0014781193,0.00011746674,0.085839495,5.8067406e-05,0.57988775
Uterus-AdenoCA,4.3272787e-05,0.00024203413,0.00016692783,2.0986987e-05,6.484684e-10,0.0005473742,8.927409e-06,0.004008756,0.0053120255,0.013560974,7.319634e-05,0.003803391,0.00065462023,1.7884871e-05,4.972153e-07,3.2855637e-06,0.009955186,3.8917307e-05,2.8483744e-06,0.00029081816,0.00013058791,0.0012986481,3.177496e-05,0.9597871
Skin-Melanoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ovary-AdenoCA,4.3701487e-21,4.9210954e-14,1.8914488e-25,3.3430743e-36,0.0,1.0101977e-32,7.8447975e-34,6.983616e-27,5.341601e-23,3.1198155e-18,1.1149082e-23,6.189649e-14,2.736704e-18,1.16820865e-23,0.0,2.6014876e-26,1.0,2.1589826e-32,1.2616272e-31,9.9352305e-34,4.9596198e-24,7.814859e-29,2.6017193e-31,5.536666e-13
Lung-SCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Panc-AdenoCA,3.4135902e-14,2.102313e-15,6.2083864e-15,2.5777206e-18,1.4049696e-22,4.5421336e-12,5.588218e-09,1.0671505e-13,6.017604e-15,8.6156406e-16,2.8299227e-14,5.39132e-10,3.629616e-16,2.04435e-12,6.2111374e-14,1.5087156e-15,1.016662e-16,1.0,2.7772268e-17,7.434212e-14,7.476951e-16,3.1666882e-09,3.3944873e-15,3.0703071e-13
Panc-AdenoCA,0.00038963888,0.00070916605,0.00015914088,6.2535714e-06,1.3829609e-09,0.002753333,0.013476204,0.00084358914,0.00027660435,0.00019621557,0.0024226697,0.13017099,0.000119548924,0.0031802598,0.00010072282,3.5734327e-05,0.0005165223,0.668239,0.0004959321,3.7059825e-05,0.00014222412,0.17465337,9.738419e-05,0.0009784574
Lung-AdenoCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA,5.8675066e-12,1.324744e-08,3.3578818e-17,2.9492424e-27,0.0,4.433659e-19,1.859066e-17,3.0318338e-14,3.4589692e-15,1.8920287e-11,2.7634502e-14,1.0,4.1727848e-14,1.3728989e-16,1.9058056e-23,8.590128e-19,3.8456754e-10,1.6580394e-12,3.92106e-18,2.3435969e-18,7.2326196e-19,1.5205247e-16,1.2711107e-15,1.0157667e-12
Liver-HCC,7.774506e-30,2.245669e-27,1.1501357e-25,1.7251825e-32,0.0,5.614747e-20,7.625347e-32,5.178187e-30,4.230553e-31,1.2708712e-18,1.0,1.2418688e-23,1.5392664e-28,5.96596e-26,9.460298e-24,2.6986724e-37,4.2023547e-32,5.2405343e-34,1.1326371e-25,8.519353e-25,4.0264733e-30,2.8132393e-29,2.8763873e-35,1.3356656e-28
Skin-Melanoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CNS-Medullo,0.0004002432,4.3749234e-05,0.0021739928,0.97431695,0.0010082377,0.001971037,2.8295268e-05,0.000612838,0.0004294153,0.00068148365,0.00083976943,0.00014372154,1.33604235e-05,0.0014395646,0.0004611294,0.00036182575,4.7460435e-06,9.713554e-05,0.008022829,0.0045885444,0.0004355082,0.00158639,5.852503e-05,0.00028081753
Skin-Melanoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Lymph-BNHL,3.9949453e-09,7.156543e-15,2.451785e-11,5.1253693e-12,4.948766e-15,5.338397e-10,1.5849897e-13,1.819063e-12,9.850324e-11,3.2583352e-09,2.1599096e-09,4.090258e-10,4.6776422e-17,0.9757345,0.024265528,1.0605093e-09,5.5106666e-12,2.911582e-12,1.7310079e-08,3.0764592e-11,2.369977e-12,7.6288076e-10,3.8900988e-15,3.2802843e-13
CNS-GBM,1.4128506e-08,5.213544e-16,1.0,5.2644594e-11,9.169884e-20,5.1265666e-14,1.9666976e-18,2.490213e-16,2.7763694e-09,4.474726e-12,1.24976e-12,4.208739e-10,9.087758e-15,3.6993954e-13,1.4992471e-14,3.3821951e-15,4.8528538e-15,1.4691298e-15,6.433465e-11,1.2806471e-12,1.2183548e-09,8.0545554e-17,1.4607188e-16,5.295681e-14
ColoRect-AdenoCA,6.261435e-17,2.4154868e-20,4.519228e-12,1.7408841e-14,7.2158745e-29,0.9999988,5.9223175e-14,1.0590062e-13,6.6743377e-12,1.5514176e-16,4.557812e-11,1.9039284e-12,1.3889487e-15,4.2017317e-10,1.280581e-10,4.4034805e-20,3.1965752e-18,1.1396363e-06,2.4496304e-16,2.711971e-15,5.00639e-18,8.6288825e-09,5.0025667e-20,1.2300753e-12
CNS-GBM,2.3283164e-09,1.9838643e-16,1.0,1.1077304e-09,1.5798836e-16,7.774773e-15,2.9585476e-21,9.932139e-16,2.4282351e-12,8.905661e-12,1.1881043e-12,6.43064e-12,9.304718e-16,1.1789703e-13,1.3131803e-14,4.3326933e-17,1.2175733e-18,4.0871436e-19,3.953107e-12,3.310805e-11,6.924212e-15,2.7917746e-20,4.9205294e-19,7.687294e-17
Prost-AdenoCA,3.222672e-08,1.4764242e-07,1.4016604e-07,5.1276194e-10,6.48347e-12,6.329233e-09,6.004811e-09,1.3054822e-07,3.295162e-06,7.737486e-06,8.929413e-07,4.494504e-06,2.3264072e-08,4.1410066e-09,2.3075236e-08,2.2069702e-09,2.0777006e-07,2.3197056e-06,1.0640133e-10,0.9999802,1.546442e-10,3.4295677e-08,1.8585059e-08,2.1670678e-07
Lymph-BNHL,1.953083e-05,2.1348767e-07,4.1733792e-06,1.0206834e-06,4.94575e-08,2.4245945e-05,1.1535554e-06,3.224027e-06,1.4078561e-05,2.2584969e-05,4.5155488e-05,6.1338324e-06,1.36647405e-08,0.9874085,0.012090075,4.829091e-06,2.072364e-06,5.0228607e-07,0.00024467602,5.9965614e-06,4.665372e-06,9.6667885e-05,3.7564117e-08,3.9869266e-07
CNS-Medullo,0.00038502275,6.1249164e-05,0.00010878246,0.9798068,0.016889468,2.4044513e-05,1.5895537e-06,3.281597e-05,0.00015072963,3.4172055e-05,1.6088914e-05,3.7766808e-05,7.261977e-07,3.2505028e-05,1.3769074e-05,0.0003433508,2.536852e-05,3.1570427e-05,0.0008421993,0.0008613879,1.7827446e-05,0.00019279808,2.8913795e-05,6.103586e-05
Panc-AdenoCA,1.1504791e-07,4.014998e-06,2.004742e-07,9.289763e-09,3.302768e-11,6.666767e-06,3.8005102e-05,7.9244256e-07,2.4611407e-07,4.162454e-08,1.1379251e-05,9.316487e-05,3.0625756e-08,2.2234165e-06,4.3688735e-07,7.5211716e-07,5.0181615e-07,0.99972874,3.19496e-08,1.337027e-06,6.4150885e-09,0.000108102315,8.017684e-07,2.4401315e-06
Liver-HCC,2.0711887e-15,4.0629752e-17,5.0575543e-13,5.4569125e-17,1.7795981e-26,9.6200124e-11,2.9379849e-16,2.3886184e-17,4.4930313e-18,3.726592e-12,1.0,1.017475e-12,1.00629056e-16,9.0841756e-14,9.215147e-14,1.0936084e-20,1.6098382e-18,8.2579624e-18,1.6967978e-13,6.887883e-15,6.013926e-17,8.4878e-15,2.8465986e-20,9.396952e-18
Skin-Melanoma,0.00044259356,0.0018623172,0.0001881724,1.0490519e-07,8.349816e-10,2.772761e-06,1.6131375e-05,0.0052631786,0.002856788,3.2490243e-06,1.2232292e-05,0.0031107073,0.00017480615,4.8171143e-05,1.4301141e-06,0.0005579689,0.0005279457,1.1230389e-07,4.3501345e-06,1.8604541e-06,0.9744649,5.4215593e-06,0.010387875,6.694869e-05
Liver-HCC,1.6817901e-16,3.484898e-17,8.633147e-15,1.1729265e-19,2.3393297e-31,1.1402518e-10,1.1480006e-18,1.5449105e-17,1.7503535e-16,3.2800347e-09,1.0,7.1186806e-12,1.3198911e-16,1.4833986e-13,1.4123594e-13,1.8813556e-22,1.1534274e-16,1.8835506e-17,1.095672e-11,5.5340994e-17,2.6361731e-18,3.884679e-15,7.232202e-20,6.3772496e-16
CNS-GBM,1.7214159e-06,9.3099886e-17,0.99999833,5.4895406e-08,1.10183455e-13,5.1984727e-12,2.9287327e-19,7.165362e-13,1.2256013e-09,6.1938375e-12,3.1798908e-12,3.0489655e-10,7.9294684e-14,6.6127386e-12,2.3893241e-14,1.4766e-15,1.2181771e-15,7.5971424e-17,2.1844736e-10,2.9347586e-13,1.1814434e-11,8.5643395e-17,2.2452496e-16,6.352395e-14
Ovary-AdenoCA,8.034415e-10,4.1091035e-08,1.2019466e-10,6.072238e-11,4.988605e-14,1.6038493e-09,3.497841e-09,3.807517e-05,9.375469e-05,1.6554034e-07,2.431383e-09,1.13908946e-07,4.583553e-09,2.7110902e-09,4.0167206e-11,1.5535363e-07,0.98695844,5.3872424e-07,1.1231409e-09,9.726517e-07,4.645426e-09,2.5030733e-06,4.747243e-07,0.012904788
Skin-Melanoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Liver-HCC,3.5381084e-29,5.4139743e-31,8.766413e-25,3.5804e-30,0.0,3.5962494e-16,1.3407136e-29,9.756475e-30,7.2784205e-28,1.4452872e-17,1.0,2.71857e-24,1.702157e-27,1.6181451e-24,5.0776455e-22,7.4429212e-37,2.079922e-30,7.6279736e-30,8.682313e-25,2.6530226e-24,5.3767624e-31,1.1555933e-25,1.0445644e-34,7.3714714e-27
CNS-PiloAstro,0.018368827,0.002761153,0.005795736,0.22972013,0.5875617,0.0024097918,0.00042755276,0.0035886369,0.012859227,0.01592988,0.003432498,0.0030234053,0.0008964929,0.0026119244,0.0023705726,0.0035748677,0.0030481077,0.0019419774,0.0049609975,0.08299009,0.00087505573,0.0051524527,0.001511942,0.0041870377
Kidney-RCC,1.0344643e-08,5.91223e-08,9.006356e-09,2.490899e-07,2.555273e-13,4.5590875e-07,7.2713615e-12,8.635578e-09,4.1645824e-05,0.9998379,0.00010444229,1.1657342e-07,4.3140064e-10,1.6163538e-08,1.9390512e-08,3.809505e-12,9.6800306e-08,7.44537e-09,1.9610297e-07,1.4819341e-05,2.1191656e-11,1.6313662e-08,4.201258e-09,6.5769136e-08
Prost-AdenoCA,0.00018798956,0.004665216,0.00037662007,0.025050484,0.00013673127,0.00010517548,5.142307e-06,0.00088151207,0.00033981964,0.00065957225,0.0008453788,0.00094514654,7.765962e-06,2.3632334e-05,1.9543468e-05,0.0001505304,2.91696e-05,4.1246978e-05,0.00074899156,0.96401036,2.7195383e-05,0.00026886535,0.00026226568,0.00021165541
Eso-AdenoCA,8.777961e-05,1.1817564e-05,2.6177411e-05,7.2985364e-07,3.3824432e-09,0.00023156565,0.4343372,0.00013096073,4.5101726e-05,1.1657351e-05,1.3104899e-05,0.008833378,0.0003786142,0.0013423334,2.761643e-06,5.918005e-06,1.6966747e-05,0.003267194,6.3888797e-07,2.2442291e-05,0.0008628049,0.5494921,4.822743e-06,0.0008739434
Liver-HCC,1.6016254e-24,8.3284255e-23,5.982874e-25,4.16743e-30,0.0,2.0421807e-18,4.1535626e-28,1.696399e-29,2.7031693e-26,2.2159474e-17,1.0,4.7787217e-18,2.053203e-25,5.8625904e-25,2.0932825e-26,6.5634594e-33,3.2235578e-24,4.412226e-29,1.0662946e-23,4.6822583e-24,8.247184e-28,2.0519602e-23,1.9155628e-33,2.4911543e-23
Panc-Endocrine,6.531341e-05,2.0395456e-09,2.0013796e-07,1.9829092e-09,1.2791791e-12,7.7788105e-09,3.753676e-12,6.515249e-10,9.093411e-06,1.18132875e-05,3.848746e-07,5.212806e-06,7.443895e-11,4.124272e-09,1.5486805e-07,2.055982e-08,1.0195317e-08,6.30548e-10,0.9999058,8.10221e-09,2.9989757e-09,1.1796838e-07,1.9167665e-06,1.8451018e-08
Panc-AdenoCA,4.2136206e-09,3.1971256e-10,6.7877065e-10,2.7499336e-11,1.1500313e-14,6.644098e-08,1.5345464e-06,3.45032e-08,1.4119226e-08,3.9090944e-10,3.38858e-10,1.4819913e-06,2.62167e-10,5.1182436e-08,4.2276257e-10,3.204198e-08,4.398547e-08,0.99995327,2.18537e-11,9.382636e-10,9.592689e-10,4.3449923e-05,4.7705337e-09,8.3354735e-08
Head-SCC,1.0220603e-35,0.0,5.0217336e-32,0.0,0.0,0.0,0.0,0.99919075,0.0,0.0,0.0,8.264581e-31,0.0008092638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA,1.06867216e-10,0.9881598,7.2702005e-12,2.5319748e-11,3.749572e-24,1.0086635e-10,1.00016134e-10,3.2001044e-08,6.782249e-08,2.4754494e-08,1.867793e-09,8.492029e-08,2.1780016e-09,2.6877436e-10,2.0047663e-17,3.7093087e-10,0.0115918815,1.9278902e-07,2.4808443e-14,2.516618e-13,4.3332523e-08,1.7952287e-07,1.4201156e-09,0.00024755675
Breast-AdenoCA,8.485376e-07,0.9948854,1.7846609e-06,4.927674e-07,1.0289286e-11,6.808354e-07,8.6810525e-07,0.0004219105,0.00070989004,1.2401009e-06,4.2091955e-07,6.889785e-05,1.8355736e-06,2.5906704e-06,3.641315e-10,4.154246e-05,0.00062191836,3.424938e-05,1.4697688e-06,4.9198583e-08,3.667144e-05,1.9353096e-05,0.00090894575,0.0022388645
Kidney-RCC,1.0839503e-06,1.2384467e-07,8.29477e-08,1.7881685e-08,2.1277429e-16,6.621495e-07,6.932605e-11,8.080105e-08,1.4166956e-05,0.99988186,4.5531313e-05,2.7122624e-05,1.5961431e-08,1.5587248e-07,5.036349e-09,6.229469e-10,2.2783227e-06,8.708494e-08,2.2111522e-05,5.8285245e-08,5.716038e-09,5.152435e-07,2.9714958e-08,3.9030497e-06
