,Bone-Osteosarc,Breast-AdenoCA,CNS-GBM,CNS-Medullo,CNS-PiloAstro,ColoRect-AdenoCA,Eso-AdenoCA,Head-SCC,Kidney-ChRCC,Kidney-RCC,Liver-HCC,Lung-AdenoCA,Lung-SCC,Lymph-BNHL,Lymph-CLL,Myeloid-MPN,Ovary-AdenoCA,Panc-AdenoCA,Panc-Endocrine,Prost-AdenoCA,Skin-Melanoma,Stomach-AdenoCA,Thy-AdenoCA,Uterus-AdenoCA
Stomach-AdenoCA,0.00022899962,5.3187116e-05,0.00030257888,8.930526e-06,3.3232103e-05,0.0074781314,0.4079449,0.0020677946,0.00023897515,4.127819e-05,0.00032369464,0.00639923,0.00036259272,0.00018459886,0.00011788581,0.0005174777,0.00011757088,0.29843125,0.0004123334,0.0005202078,0.00040636663,0.2728075,2.3392256e-05,0.0009779823
Prost-AdenoCA,0.00012252771,0.00023781786,3.585503e-05,8.585907e-05,8.9550296e-05,2.2421527e-05,0.00012470114,3.0590094e-05,0.00022142024,0.00017498252,5.7553516e-05,0.00015094178,8.3210085e-05,8.972131e-06,0.00010935297,5.5208864e-05,0.00011129601,0.00047038455,5.2121966e-05,0.996799,2.3838473e-05,0.0003178515,4.7283214e-05,0.0005671319
Ovary-AdenoCA,0.0007062202,1.6137801e-05,1.5205352e-05,4.635325e-07,6.786819e-09,1.1785646e-06,6.1434293e-06,2.9062337e-05,2.4316974e-05,1.8533256e-06,8.5378883e-07,0.00019975194,0.00043150783,4.7640755e-05,3.84779e-08,2.7817255e-06,0.97876096,8.429607e-06,1.2789977e-06,3.6730282e-07,0.00026184006,0.00015790985,5.8241862e-06,0.019320322
Panc-AdenoCA,0.00041227211,2.8853965e-05,0.00015321879,1.0074423e-06,1.2566749e-05,0.0048225448,0.73447216,0.015042315,1.9913403e-05,4.6795987e-05,0.0008106793,0.0027666239,0.021317825,0.0027398497,0.00021181107,0.00016569004,0.00026242386,0.04920443,2.3442519e-05,0.00010205666,0.0013553426,0.1615949,7.362684e-06,0.004425933
Prost-AdenoCA,0.00044221475,0.00028611225,0.00027228816,0.0015324508,0.0020773099,0.0003509707,0.0002950126,0.0001910007,0.0010451891,0.0005966217,0.00014225785,0.000118041455,0.00013291124,0.000112084635,0.0018053954,0.000181249,0.00022834516,0.0008239451,0.00028577956,0.9856904,0.00011090513,0.0009909671,7.581647e-05,0.002212757
Liver-HCC,7.753012e-06,1.8935474e-05,3.7154543e-06,5.4961777e-08,7.959287e-09,4.135545e-05,1.2331947e-06,9.357467e-06,1.8402244e-07,0.00016723404,0.99934715,7.056428e-05,1.5557163e-05,6.0450726e-05,9.581685e-06,2.2281928e-07,3.6441088e-06,1.5305844e-06,0.00010748927,2.0534876e-06,3.4859056e-06,1.4177891e-05,2.2805293e-06,0.00011202472
Skin-Melanoma,0.05823452,0.0019495385,0.021750992,0.00021778351,0.00030985117,0.005276175,0.003924764,0.010430342,0.0067019705,0.0019703663,0.0030169035,0.006602047,0.008696595,0.014363088,0.0013588747,0.007823681,0.0031711531,0.0018595159,0.0042724367,0.00067524606,0.8150707,0.010375391,0.002116,0.009832065
Breast-AdenoCA,0.0015906285,0.886179,0.00035889185,0.0029001362,9.019343e-05,0.0005300958,0.00016952366,0.0020654218,0.037250493,0.00085714535,0.00069447083,0.0058418103,0.0009009784,0.0008197894,0.00047158034,0.0026923062,0.0046845563,0.0025504446,0.0021046365,0.0036187437,0.0007576294,0.0014226749,0.038469717,0.0029791312
Skin-Melanoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ColoRect-AdenoCA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lymph-BNHL,0.0011608172,0.00010879113,0.00015391658,6.4878536e-06,5.0637027e-05,0.00049586117,8.10002e-05,0.00049139763,0.00013440638,0.00015435713,0.0014440728,0.00018142622,0.00011510814,0.7822522,0.20887151,0.00050898694,0.00035085247,0.000104647654,0.00045491257,0.00015712905,0.00034449156,0.0016248423,0.00015098031,0.00060133165
CNS-Medullo,0.006189078,0.0061998894,0.018559782,0.6133508,0.2035495,0.0026007812,0.0010425873,0.0016944454,0.028882923,0.0041493,0.0013407824,0.0022032112,0.00071938353,0.0007782171,0.008413912,0.010289311,0.0056824703,0.0053545027,0.032507177,0.024404319,0.0018271909,0.002972163,0.009241099,0.008047161
Panc-Endocrine,0.00044868048,5.683337e-07,0.0010493645,5.0319217e-05,8.1993625e-07,0.00011085669,9.655076e-07,4.5979657e-05,0.0016626292,0.00067544513,2.2056547e-05,2.0571948e-05,1.4490477e-06,4.201548e-06,0.0001760383,6.76846e-05,4.235511e-06,1.4347528e-05,0.9945815,6.116692e-06,1.7728918e-05,9.198159e-06,0.00101251,1.6578917e-05
Eso-AdenoCA,1.681637e-06,3.9779297e-07,8.644693e-07,3.8698307e-09,2.0491814e-08,0.0006057742,0.50877875,0.00013091444,7.522069e-08,1.1210725e-07,1.3857994e-05,6.5354274e-05,5.9197123e-06,1.150571e-05,4.338161e-07,1.9107033e-06,3.4463756e-07,0.001615261,1.0078131e-06,1.0072607e-06,9.485754e-06,0.4887309,1.00967945e-08,2.4428655e-05
Breast-AdenoCA,8.669222e-29,1.0,2.8936724e-38,7.271814e-36,0.0,1.5912955e-33,3.882457e-30,3.165391e-27,2.5653866e-28,2.4183202e-35,8.734288e-28,1.1321356e-18,1.6049884e-25,7.008776e-29,0.0,4.1436476e-32,1.1527169e-20,1.3876636e-30,1.21347245e-36,2.4511576e-23,2.009184e-27,5.524886e-23,8.061576e-29,1.5845193e-23
Panc-AdenoCA,2.2182363e-05,1.5788186e-05,2.2568844e-05,4.4167914e-06,1.9456904e-06,0.00043736352,0.0011547195,0.00013420112,0.00026567111,2.5428662e-05,1.6050524e-05,0.00027579252,7.369432e-05,4.3944015e-06,1.1898845e-05,2.7832177e-05,3.7828086e-05,0.9958469,0.00011421698,3.0499179e-05,1.223896e-05,0.0013789902,2.801109e-05,5.740797e-05
Skin-Melanoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Head-SCC,8.222893e-05,0.0113349,4.2647682e-07,5.443546e-08,4.7562384e-12,1.3076676e-06,4.001726e-06,0.8594858,2.6158692e-05,7.7176686e-05,3.5954365e-06,5.897027e-05,0.098326914,1.6958124e-05,9.734939e-09,1.6941118e-07,0.025616119,6.9401314e-05,4.2731793e-07,3.87716e-06,1.2616235e-06,7.8183175e-06,0.00019227502,0.0046901875
Ovary-AdenoCA,2.8604766e-13,6.376682e-11,1.1024343e-19,5.162902e-22,5.1759527e-31,9.145865e-24,1.4871964e-22,1.1103483e-18,5.5736997e-16,6.0667385e-17,3.4676536e-20,2.6004504e-15,2.023206e-11,8.689169e-18,6.352088e-26,6.7484024e-22,1.0,1.3917063e-18,4.275557e-24,2.1581792e-21,6.373109e-18,3.4303542e-20,2.2910396e-16,1.3638934e-10
Prost-AdenoCA,1.2143035e-09,6.765317e-08,2.0393699e-10,9.12842e-08,1.190215e-09,6.358504e-09,1.6724219e-10,6.7185413e-10,1.4436042e-08,9.8540546e-08,9.708681e-09,2.6037764e-10,2.3722396e-10,1.5402725e-10,2.360827e-08,1.6791533e-10,3.3360674e-09,1.3605995e-08,4.6156203e-09,0.9999995,6.847992e-11,1.9033454e-08,1.9256068e-10,1.1214921e-07
Eso-AdenoCA,1.799425e-07,1.1822901e-08,4.030982e-08,2.6487722e-11,8.3859747e-10,4.9034792e-05,0.8466775,2.6452488e-05,1.9403372e-09,2.5315023e-09,6.718432e-07,2.4395483e-06,1.2900048e-06,1.1689897e-06,1.8891212e-08,1.930065e-07,4.9104116e-08,0.0001200833,1.193148e-08,1.0574382e-07,6.521839e-07,0.1531163,1.1626191e-10,3.7525801e-06
Breast-AdenoCA,8.4104e-08,0.9998574,2.1983299e-10,4.7502045e-08,5.7204756e-14,1.3339319e-10,2.2912344e-11,2.208098e-08,3.812642e-07,1.1422894e-07,8.798483e-09,1.2378197e-06,1.8571377e-07,3.8507125e-10,2.8265122e-12,8.941548e-11,0.00013938553,9.27543e-09,1.0195323e-09,1.5280644e-08,1.0774818e-09,1.3262785e-09,7.7885e-07,2.6300316e-07
Head-SCC,1.00337736e-16,2.518755e-27,5.140616e-22,1.5411402e-36,0.0,1.0124028e-20,2.005425e-19,1.0,3.400602e-24,3.072342e-23,4.6299812e-26,9.127541e-22,2.3686892e-12,1.6782483e-21,6.759579e-31,2.8361289e-27,2.2995386e-26,4.7272695e-24,5.109523e-25,3.840434e-29,2.4774192e-18,4.8372744e-22,3.139623e-25,6.99924e-21
Lymph-BNHL,0.0058851587,0.0001664807,0.0006120761,1.5886299e-05,5.711603e-05,0.0018734512,0.00014125236,0.0018969463,0.00041300934,0.0005179273,0.0018978836,0.00031451395,0.00028368883,0.60955995,0.36337376,0.0022815047,0.0005811507,9.875261e-05,0.0024635612,0.00040725802,0.0017753743,0.0036233389,0.0004948223,0.0012651236
Panc-AdenoCA,9.331231e-10,7.7502327e-10,4.3928727e-10,4.519451e-12,2.755591e-12,1.1379755e-06,0.0033164988,9.778834e-08,6.2133125e-09,2.0598339e-09,4.9787388e-09,4.656373e-06,1.2231985e-07,8.505843e-11,6.1087115e-11,2.588e-09,7.183222e-09,0.9966415,2.5925206e-09,1.8281726e-09,9.423415e-10,3.583173e-05,4.5797643e-10,6.8522425e-08
Kidney-RCC,8.279059e-05,4.9724946e-05,8.16018e-06,2.841781e-06,1.1992731e-09,0.00015448684,1.0188836e-06,3.370995e-05,9.952101e-05,0.99573994,0.0027742616,1.17841355e-05,4.1327366e-06,2.8397683e-06,8.693471e-06,3.2552495e-07,2.6879989e-05,0.00017604495,0.00067744794,4.5128556e-05,1.2296917e-06,1.5309797e-05,1.7470053e-05,6.630179e-05
Lung-SCC,4.059247e-05,2.1233604e-06,3.9175982e-05,2.1492918e-08,1.5361488e-09,4.6342248e-06,0.00017989786,0.01543209,7.457092e-06,3.7237896e-06,2.9506352e-06,0.0006541937,0.9830572,6.5332856e-06,7.863537e-08,1.334574e-06,8.210068e-05,2.5815974e-05,2.5538518e-06,1.5821608e-06,2.1230944e-05,3.6056529e-06,4.1166227e-06,0.0004269169
Lymph-BNHL,6.977561e-05,1.8310358e-06,2.2612862e-06,2.3750948e-08,5.6828856e-07,1.5357151e-05,3.7738942e-06,4.0359697e-05,4.37885e-06,2.7003516e-06,2.5964186e-05,5.132603e-06,5.6129434e-06,0.8392701,0.16028462,3.7710786e-05,1.6237083e-05,4.1854787e-06,1.0815507e-05,4.4976878e-06,1.0684355e-05,0.00015663906,3.6160793e-06,2.316584e-05
Thy-AdenoCA,0.015851507,0.014139633,0.009994727,0.045531876,0.009659667,0.005607587,0.00090898934,0.006500347,0.08849625,0.007845295,0.0022969046,0.0037844698,0.0012572911,0.0017205678,0.021903723,0.08884502,0.007604019,0.017491724,0.21998346,0.0076081255,0.00158953,0.0047217873,0.40824944,0.0084081
Panc-AdenoCA,6.738993e-05,5.245596e-05,4.890179e-05,1.8162124e-05,1.1784668e-05,0.00073836476,0.006996763,0.00035977064,0.00027569252,6.4651525e-05,5.2575906e-05,0.0016425444,0.00012157844,1.1763996e-05,3.6187103e-05,0.00014655526,9.515882e-05,0.9805926,0.00032127716,0.00025210672,5.159982e-05,0.007692998,7.893708e-05,0.00027021114
Lymph-BNHL,1.68212e-05,2.9096082e-08,1.8988216e-07,1.01056434e-10,2.540991e-09,4.585199e-06,1.766827e-07,7.8565645e-06,9.7650066e-08,1.5329422e-07,8.838901e-06,2.0069615e-07,2.0340457e-07,0.98386455,0.016050758,1.1014891e-06,5.362673e-07,5.4916168e-08,4.888514e-07,1.0373444e-07,4.0020323e-06,3.7340502e-05,3.819468e-08,1.9500906e-06
Liver-HCC,2.4286336e-07,9.471717e-08,7.910807e-08,2.9618005e-10,2.4052035e-11,6.848176e-05,1.0984806e-07,8.5959203e-07,6.912145e-10,6.660113e-06,0.99987066,1.2361126e-06,3.112991e-08,1.0269467e-05,1.1814105e-06,1.500991e-09,7.2599837e-09,9.665306e-09,2.8978839e-05,6.354439e-08,2.2082803e-07,1.0136823e-05,2.0244018e-09,5.922715e-07
Liver-HCC,1.9007376e-12,3.3952972e-11,5.220903e-14,1.1530478e-18,9.981562e-22,6.5961375e-11,2.9877044e-15,1.555275e-11,1.0078618e-16,1.20489165e-08,1.0,4.583675e-11,4.9046457e-12,3.6488455e-11,7.5291824e-13,1.380687e-17,4.676454e-14,2.3569323e-15,2.1266253e-10,5.2314296e-14,2.558627e-14,1.0132338e-12,1.3622216e-14,1.3169253e-10
Stomach-AdenoCA,0.00016611058,3.8111561e-06,0.00011892498,3.7500251e-07,2.8451794e-07,0.121382475,0.07450775,0.016633363,4.8293154e-05,4.049257e-05,0.00043955905,0.00027256802,0.0005038005,0.0015380001,6.985481e-05,8.800328e-05,9.7258235e-05,0.13795516,0.0003304137,1.6740982e-05,0.00049098453,0.64491636,2.623374e-06,0.00037672798
Kidney-ChRCC,0.042942587,0.006925737,0.04337033,0.012469965,0.0024187819,0.007856288,0.00059211825,0.0039340067,0.41181,0.11040705,0.0045479955,0.0076862676,0.0035643536,0.0020838599,0.057102323,0.0063890866,0.012309601,0.017311879,0.08301783,0.02530789,0.0017448227,0.000994842,0.12320039,0.012011933
Stomach-AdenoCA,0.005401088,0.00089608325,0.004387759,0.00041643612,0.00044227185,0.0055638864,0.14761122,0.010989119,0.009691285,0.0015230487,0.000689111,0.009429339,0.008058379,0.00043211607,0.00034645456,0.003676077,0.009307249,0.7288907,0.0011112152,0.0024427567,0.004299631,0.029830635,0.002134009,0.012430222
Liver-HCC,1.03208605e-11,2.1368378e-11,3.7573317e-12,4.0030242e-16,8.450473e-18,3.110681e-08,5.24475e-13,1.1350354e-10,3.2132108e-15,6.740999e-09,1.0,2.9588293e-10,3.9867797e-12,8.3287075e-09,1.0260417e-09,1.2399337e-14,1.6137128e-13,4.64808e-13,5.6984927e-08,6.6902265e-12,5.7553467e-12,5.112301e-10,1.9910623e-13,2.5323613e-10
Lymph-CLL,0.015434071,0.0009861197,0.0023050392,0.0002668218,0.0032114873,0.0035260697,0.0009958174,0.0022113482,0.0028167397,0.002766286,0.005159066,0.0015577114,0.00045887262,0.0069521945,0.8062245,0.010518138,0.0011550856,0.0031745613,0.09058004,0.0071120095,0.000959271,0.0044085453,0.02520514,0.0020150912
Kidney-RCC,9.767341e-07,5.5037496e-08,8.121551e-08,8.496419e-09,6.6207246e-14,1.6957011e-07,2.1351336e-10,7.854265e-08,8.008451e-06,0.99998176,2.1691524e-06,2.7446502e-08,5.3397184e-09,7.786438e-09,3.6850345e-08,1.2258047e-10,1.5039652e-07,3.465038e-07,5.31088e-06,1.17451634e-07,3.1248528e-09,1.0460445e-08,1.4830324e-07,5.3260527e-07
Panc-AdenoCA,9.1953574e-05,0.0006194446,8.266747e-05,0.000118852855,4.1531082e-05,0.0005180591,0.0019743356,0.00035519965,0.0015621536,7.4996235e-05,9.63374e-05,0.0016970516,0.00019698669,2.2206214e-05,0.000110229965,0.0005237301,0.00032680406,0.98751205,0.00039296737,0.00047990977,2.9381104e-05,0.0019191348,0.0007974261,0.0004565765
Ovary-AdenoCA,1.9551981e-08,4.237825e-06,1.280573e-09,6.9306125e-09,4.3199138e-15,1.4390002e-11,9.861406e-12,5.649837e-10,1.4718827e-05,2.0084824e-08,1.4817813e-12,2.2404476e-09,7.788616e-08,6.346818e-11,1.0738288e-13,4.722079e-12,0.9999443,2.92084e-06,5.7193746e-12,9.2692454e-10,1.7667061e-10,3.4386372e-10,2.8890831e-08,3.355289e-05
Eso-AdenoCA,3.2402096e-23,9.934362e-30,9.7370056e-24,7.633696e-37,7.6524455e-29,7.668975e-17,0.99998677,1.6852277e-18,8.1587004e-30,4.1056463e-30,6.148717e-24,3.4796295e-18,1.1274176e-20,2.0397137e-21,5.983271e-26,6.1207347e-22,1.8371993e-26,1.3500201e-15,5.516609e-27,3.3847014e-25,9.603309e-19,1.3265085e-05,3.4022136e-34,3.1136466e-21
Eso-AdenoCA,8.084987e-11,1.1291986e-12,3.1825054e-10,1.6003975e-15,7.146733e-14,2.1988683e-06,0.9917591,1.6802131e-06,9.109908e-12,8.4914606e-13,9.5310586e-11,4.5705825e-08,4.704158e-09,2.1015986e-10,2.6748798e-12,3.0008906e-10,8.399054e-12,9.505934e-05,1.2568903e-11,3.4900405e-11,5.4693294e-09,0.008141859,2.4377945e-14,4.0136463e-09
CNS-PiloAstro,0.00042917702,0.001731346,0.0020277991,0.050968517,0.9182417,0.00046482612,0.0004818917,0.0002543515,0.0024940134,7.56311e-05,0.000110257206,0.00043898443,0.0001499069,0.00015900843,0.0009872629,0.009651701,0.0004684249,0.0014961518,0.0011191877,0.0046236375,0.000249504,0.0013295563,0.0010944259,0.0009529108
Eso-AdenoCA,1.3330988e-08,1.3630694e-10,4.714314e-09,5.275573e-13,3.3103766e-11,1.866491e-05,0.66757345,2.4868634e-06,6.111029e-11,3.4202785e-10,1.4912986e-07,4.1047866e-07,1.4136651e-08,2.1648042e-07,3.9645385e-09,1.4987545e-08,9.1288876e-10,1.1894513e-05,3.2757843e-09,1.2014543e-08,1.9280259e-07,0.33239236,2.5705022e-12,9.433935e-08
Lung-SCC,0.00042948974,0.00054832007,9.929857e-07,4.4893247e-10,3.89572e-12,9.490981e-07,6.827784e-05,0.004474998,4.1017076e-05,5.9117923e-08,1.2364993e-06,0.030165244,0.23800081,0.00014144827,9.065728e-10,4.539784e-06,0.6401662,9.9316865e-05,2.454912e-07,6.882342e-08,8.228759e-05,0.0026216328,9.064666e-06,0.08314379
Ovary-AdenoCA,0.00018540527,2.432795e-05,4.1632725e-06,3.529605e-06,3.3027796e-08,9.1328315e-07,1.01557225e-05,4.1155792e-05,4.7582602e-05,1.4032618e-05,7.7949653e-07,8.882138e-06,0.000125884,1.00307925e-05,1.4847711e-07,6.9946424e-07,0.9925639,0.000101358826,1.0263051e-06,3.3963665e-06,3.3772358e-06,3.791091e-05,1.09921975e-05,0.0068003335
CNS-Medullo,0.0011322524,0.0015927304,0.007108094,0.8908684,0.07275192,0.00048363436,0.00024828463,0.0004459959,0.0058017694,0.00048401987,9.0459114e-05,0.00029933997,0.000249034,9.134517e-05,0.00033097548,0.0042193336,0.0016121429,0.0014623831,0.0028985038,0.0030852705,0.0004068846,0.00056473253,0.0015263951,0.0022459226
Eso-AdenoCA,7.134064e-08,5.245327e-09,5.191235e-08,2.552507e-11,6.0646616e-10,3.5314222e-06,0.99781775,4.7056515e-06,2.8209226e-09,3.2138863e-09,8.2757055e-08,6.1546643e-06,1.3344394e-06,4.739068e-08,4.9326725e-09,7.634123e-08,3.1551117e-08,0.00027172634,8.524504e-09,5.626076e-08,3.229279e-07,0.0018926668,3.3996123e-10,1.4083096e-06
Liver-HCC,1.5363779e-16,2.3938359e-17,2.2624054e-16,5.122353e-22,2.3847222e-24,2.8961472e-11,1.770796e-17,3.6813793e-15,6.690349e-21,8.182416e-12,1.0,1.4835648e-14,3.070746e-17,1.3897582e-12,2.9938725e-14,1.1612924e-20,1.6417085e-18,9.633676e-18,3.1555487e-11,7.3563395e-17,5.2624152e-17,1.4030747e-13,1.4551216e-19,5.8084295e-14
Liver-HCC,0.01582818,0.00025137264,0.0028611848,9.148485e-05,1.2447052e-06,0.00094394333,0.000157894,0.00080201257,0.023927538,0.748712,0.005034511,0.0011981619,0.002384216,4.929569e-05,0.00073420146,1.1991975e-05,0.04334878,0.12102212,0.017010165,0.0018278135,3.594422e-05,0.00055353827,0.006566002,0.006646474
Panc-AdenoCA,3.5344206e-07,0.00013807551,4.7198018e-08,4.055521e-08,2.668204e-10,3.572017e-05,0.0004421746,2.8604356e-05,1.1050196e-05,1.1114476e-07,5.874788e-07,0.00035092796,3.999962e-05,1.5507318e-06,1.1999353e-08,1.1130743e-06,8.944144e-05,0.99242777,1.8981788e-07,4.1245717e-06,1.6353285e-06,0.0063611693,5.860943e-07,6.46337e-05
Stomach-AdenoCA,7.691448e-16,6.2924113e-18,3.8393072e-17,7.793905e-24,3.489675e-20,3.914998e-11,0.612512,9.815841e-13,1.0087122e-19,7.101889e-20,3.5284627e-15,8.571484e-12,1.149734e-14,3.7180752e-14,3.88723e-18,5.606873e-15,6.127086e-15,1.5979379e-07,5.655455e-18,3.2613532e-15,9.631527e-14,0.38748792,2.9847372e-22,2.8184516e-12
Panc-AdenoCA,2.683978e-05,3.0108073e-05,8.0034915e-05,8.7693215e-06,7.758926e-06,0.009643744,0.1603175,0.00039273666,6.462421e-05,1.6626416e-05,0.00017970269,0.0040038573,0.00018380342,3.9457074e-05,2.5823701e-05,9.6979136e-05,5.8331356e-05,0.7454294,0.00013681546,0.000120923476,6.9133064e-05,0.07852596,5.0369986e-06,0.00053600525
Prost-AdenoCA,3.1168247e-07,3.4319078e-06,8.646332e-08,2.7521915e-05,2.127685e-06,9.0057324e-07,1.6649052e-07,3.6414775e-07,3.4760033e-06,3.3313129e-06,9.38828e-08,7.300326e-08,5.493197e-08,3.9826624e-08,3.0169583e-06,9.479958e-08,3.225272e-07,5.761031e-07,5.526514e-07,0.99994314,7.352252e-08,3.8526114e-06,2.8918086e-08,6.376658e-06
Stomach-AdenoCA,1.9583953e-07,6.642567e-10,6.578033e-08,5.6002043e-12,9.506448e-12,0.00031904003,0.56494147,1.4093759e-05,4.1600128e-08,1.4829608e-09,3.035026e-08,5.4011316e-06,2.7952015e-07,8.379768e-08,1.0383902e-09,8.558492e-08,2.4685403e-07,0.19111532,3.8997275e-08,3.1010186e-09,3.2517416e-06,0.24359731,5.29459e-11,2.9662046e-06
Liver-HCC,5.4564783e-31,4.61943e-34,9.036812e-28,0.0,0.0,1.744083e-22,7.4080314e-35,4.264793e-30,3.559879e-36,3.6880344e-19,1.0,5.5128826e-24,1.7156606e-31,8.97375e-26,3.0512402e-28,0.0,4.015452e-34,3.3105062e-31,3.863251e-15,3.8201127e-35,5.260787e-33,4.2139535e-28,3.7518635e-33,4.1391555e-27
