,Bone-Osteosarc,Breast-AdenoCA,CNS-GBM,CNS-Medullo,CNS-PiloAstro,ColoRect-AdenoCA,Eso-AdenoCA,Head-SCC,Kidney-ChRCC,Kidney-RCC,Liver-HCC,Lung-AdenoCA,Lung-SCC,Lymph-BNHL,Lymph-CLL,Myeloid-MPN,Ovary-AdenoCA,Panc-AdenoCA,Panc-Endocrine,Prost-AdenoCA,Skin-Melanoma,Stomach-AdenoCA,Thy-AdenoCA,Uterus-AdenoCA
Uterus-AdenoCA,2.319968e-07,8.66495e-07,5.8595177e-12,1.0587539e-10,4.5318327e-16,1.7583449e-14,3.8943217e-11,5.9453245e-12,1.2869845e-07,1.5992792e-10,2.0964186e-14,3.1726198e-11,1.3515603e-07,1.5789429e-12,1.070656e-14,1.0722344e-09,0.99991167,5.614579e-10,1.0820576e-15,1.19361005e-11,2.8539057e-11,7.0145462e-15,2.3726117e-09,8.7040426e-05
Skin-Melanoma,0.008163589,0.00088196323,0.00023868278,9.249936e-06,4.3799216e-07,2.7140455e-08,1.2118658e-06,0.0001115092,0.0002709579,2.8685479e-06,7.492519e-08,0.0007853374,2.6966626e-07,0.00010564247,7.5460173e-07,0.00054655934,1.77645e-06,2.608227e-07,0.00012050582,1.4026084e-06,0.98874635,2.2875346e-07,6.916112e-06,3.5649573e-06
Liver-HCC,2.4160776e-29,6.4335906e-25,5.2178666e-29,3.222676e-37,4.125672e-37,1.3176853e-27,3.2665467e-33,2.1216702e-25,1.6130283e-26,2.5538058e-21,1.0,9.3721914e-23,2.1951119e-28,1.4531432e-24,4.32329e-21,2.3356258e-34,1.1702863e-32,6.619514e-23,4.3767508e-23,5.998354e-22,1.410847e-27,6.750971e-24,1.934184e-33,3.7583067e-27
Thy-AdenoCA,0.010119965,0.00541356,0.0008564994,0.016950576,0.049250584,1.2383877e-06,1.3800155e-05,5.416444e-05,0.024571689,0.0003322396,6.5672495e-05,0.0027912462,2.9408928e-05,9.549079e-05,0.0067435107,0.011191731,0.0034903542,4.533492e-05,0.02299931,0.0033179445,4.4103002e-05,7.1508384e-07,0.84153,9.087877e-05
Lymph-CLL,4.782414e-05,1.2111665e-05,7.875193e-06,1.6693887e-08,1.2208409e-06,9.343794e-06,1.852127e-06,5.1271886e-06,2.9311095e-06,5.1824663e-05,0.05298694,0.0006367055,9.910923e-07,0.001966841,0.93489695,7.634849e-06,2.7723055e-07,4.929925e-05,0.00052572304,0.008674542,3.152233e-06,0.000104227365,5.2917494e-06,1.3264013e-06
CNS-Medullo,1.7264516e-09,1.0192101e-05,1.151273e-07,0.99998176,1.1593712e-07,3.4544855e-13,1.15855095e-11,2.1433635e-10,7.5184385e-06,2.7230351e-09,5.628048e-12,4.1465636e-08,2.0402586e-11,6.708934e-10,1.6966141e-10,8.0771684e-08,5.7704774e-08,1.5254187e-11,5.9570482e-08,5.5400648e-08,1.8907974e-10,6.4458377e-15,4.9597965e-08,1.5687123e-08
Liver-HCC,6.0097664e-20,4.448757e-18,1.3631232e-18,1.5893547e-25,8.0777274e-24,3.1160484e-16,9.726712e-22,4.8885437e-16,3.1188772e-17,4.2965213e-15,1.0,1.6414042e-15,8.549517e-21,4.374165e-15,6.0613866e-12,1.3744518e-21,4.8120026e-23,2.1185836e-15,5.2436495e-13,1.3094811e-14,9.605782e-19,1.5290933e-15,2.6870453e-21,8.1442355e-20
Panc-AdenoCA,1.7567388e-09,8.003825e-09,5.3802796e-10,1.2564709e-10,1.0107404e-12,2.4401734e-08,5.3823383e-06,4.862723e-08,2.3705495e-07,5.520833e-08,6.977137e-08,8.447032e-06,1.0793656e-06,2.1508314e-11,3.550509e-10,2.2923876e-08,3.7344265e-09,0.9999833,2.7274372e-09,6.9770834e-08,1.8050077e-08,7.9882534e-07,1.8489643e-09,3.0119378e-07
Stomach-AdenoCA,1.07861725e-16,2.5127656e-14,6.512076e-14,7.1022285e-21,4.575372e-22,1.6825505e-06,0.00429112,2.4227396e-09,3.3723113e-10,4.646181e-15,5.114057e-11,1.8079556e-10,1.9573614e-11,1.6608296e-11,1.629313e-14,4.8676606e-19,5.426445e-16,3.0466197e-07,7.9709625e-17,3.7120545e-14,1.3110988e-14,0.99570686,9.649754e-18,1.0865516e-10
Skin-Melanoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Prost-AdenoCA,0.102485396,0.011096607,0.010853436,0.026023734,0.06518362,0.00046970198,0.0012552369,0.0013120516,0.04970427,0.052315935,0.0059480686,0.034809567,0.0012640097,0.0015767368,0.030679438,0.034154706,0.01292105,0.005528998,0.09695058,0.42023507,0.0037056287,0.0010867263,0.024242813,0.006196641
Lymph-CLL,1.0617618e-05,4.972067e-07,1.1173738e-06,6.015937e-09,5.724173e-07,1.3014169e-06,9.656775e-09,1.4856384e-06,4.216315e-07,1.4733862e-07,0.00020507775,2.799148e-06,5.8301457e-09,0.0044619893,0.9951408,4.3426822e-05,3.6828123e-08,5.97556e-08,7.851936e-05,4.3485754e-05,8.4343236e-07,8.678583e-08,6.7949118e-06,2.1567088e-08
CNS-GBM,5.600673e-07,2.2411684e-14,0.99998236,3.2014673e-09,1.1985689e-07,5.244879e-20,4.1542848e-19,4.8270422e-18,9.709218e-09,3.818638e-13,3.178433e-16,7.176906e-08,1.0219925e-20,8.650896e-15,1.4135142e-14,6.4986354e-09,2.7730095e-15,1.4186052e-18,1.6816784e-05,9.845853e-14,6.83629e-10,9.5774345e-20,3.446904e-14,2.2508304e-16
Breast-AdenoCA,3.1727612e-22,1.0,6.95255e-25,8.9639875e-21,2.5468826e-33,4.7291202e-27,1.8803502e-23,4.541089e-18,5.999576e-19,2.4218696e-24,3.2870776e-22,5.4784374e-17,2.1004933e-15,1.167864e-18,1.5482037e-23,7.37846e-24,5.983857e-17,5.5782955e-23,5.9737652e-28,6.529682e-22,3.7391396e-22,2.381481e-28,4.075072e-22,1.6508728e-16
CNS-Medullo,0.00093588384,0.009897058,0.002006384,0.6242669,0.10915127,1.5929631e-06,2.3786668e-05,4.7028483e-05,0.116591655,0.00034609318,7.8078316e-05,0.023679307,2.0511276e-05,4.620445e-05,0.0019099277,0.034932137,0.0009804289,0.00037777622,0.015301382,0.050469313,5.069004e-05,4.650927e-07,0.008593638,0.0002923881
Lymph-CLL,4.027073e-07,2.8932442e-08,4.8444195e-09,2.016738e-12,7.266411e-10,6.000908e-08,1.6864864e-10,5.511744e-08,1.4787754e-09,4.4421558e-10,6.8017255e-07,1.1298362e-08,2.1460264e-10,0.013110932,0.98688483,5.030786e-08,3.7516884e-10,5.6138236e-11,1.7517688e-07,2.6549396e-06,2.8938332e-09,3.9235344e-09,1.806909e-07,1.709937e-10
CNS-GBM,6.5809865e-05,0.00013466681,0.0020714134,0.9456822,0.0018737324,2.5823644e-07,2.7874191e-06,1.2168818e-05,0.031989377,2.5937772e-05,1.552846e-06,0.002486488,8.774982e-06,2.9611104e-07,3.4640766e-06,0.00890827,0.000389694,0.00035009184,0.0005033182,0.004270859,1.1177209e-05,1.7655404e-08,0.0008628191,0.00034486342
CNS-Medullo,8.6739026e-05,0.00020029758,0.009704278,0.464177,0.0072614583,1.6869311e-06,6.6779097e-07,2.5659821e-05,0.003588654,0.00018752826,0.000532295,0.014439224,6.3636406e-07,9.204677e-05,0.0035169818,0.0019137169,4.1457697e-06,1.1788527e-05,0.43915302,0.05492073,4.6377696e-05,2.2737676e-07,0.000109922716,2.4803981e-05
Eso-AdenoCA,0.0,0.0,0.0,0.0,0.0,4.4956624e-35,0.9888313,0.0,4.234738e-35,0.0,0.0,1.9022038e-35,0.0,0.0,0.0,0.0,0.0,3.9228988e-24,0.0,0.0,0.0,0.011168642,0.0,2.342535e-37
Lymph-BNHL,9.79327e-24,4.3475393e-19,2.0488437e-26,4.0436914e-33,5.411874e-36,2.9870179e-24,6.9135445e-31,1.0244049e-24,1.7708621e-26,4.1900013e-30,5.449668e-26,5.185931e-24,5.5214286e-31,0.9999999,9.191897e-08,3.840663e-24,7.5917185e-29,2.4341386e-34,3.5536436e-25,6.176929e-27,8.7221716e-27,1.3548004e-29,2.5938412e-23,1.6746719e-30
CNS-PiloAstro,0.0011058626,3.683924e-05,0.0030289828,0.0021225424,0.94002444,4.603164e-06,5.051849e-05,2.635746e-05,0.00041732506,4.818272e-06,1.1362786e-05,0.00077311613,1.1826893e-05,1.1717042e-05,0.0011984847,0.0031201048,6.231862e-05,4.408428e-05,0.00018929725,0.0474583,2.042179e-05,5.2417495e-06,0.00021381158,5.754293e-05
CNS-Medullo,2.2551261e-10,7.2373135e-10,2.4784862e-07,0.9999957,1.6870628e-07,3.0870248e-16,1.851647e-14,3.1000221e-13,3.7532625e-06,2.5582747e-10,9.202702e-15,1.3137449e-08,1.2255622e-14,3.8219665e-14,7.766385e-14,5.0598903e-08,2.0035941e-10,2.2055283e-12,5.2978265e-08,9.189019e-08,5.7912863e-12,1.6923098e-18,1.8620881e-10,4.64423e-10
Eso-AdenoCA,1.4123558e-26,3.5687896e-19,5.724656e-21,7.16393e-31,5.9103518e-33,1.5049471e-05,3.315043e-09,8.8444686e-12,1.2741306e-15,5.9557186e-22,8.3735785e-13,1.5745516e-18,3.0007902e-18,8.21396e-15,1.0501015e-20,1.12889956e-29,6.6702055e-25,5.8807507e-12,1.6763209e-23,4.3129058e-17,1.1955851e-21,0.999985,4.395751e-27,9.151305e-14
Lymph-BNHL,1.4128809e-22,2.7572411e-19,1.270843e-24,6.4848926e-32,1.05629e-32,4.1832853e-19,4.891485e-26,5.231309e-18,3.6147196e-24,1.0523036e-26,6.1645433e-21,4.0401637e-24,2.286696e-27,1.0,1.8166135e-10,2.9875866e-25,4.7924463e-27,6.188926e-30,2.5199232e-23,4.3926386e-24,1.5025861e-24,7.503755e-23,8.695849e-22,3.1900227e-27
Prost-AdenoCA,2.412271e-13,1.7348698e-14,4.2446327e-16,1.938205e-15,3.2968626e-13,4.1158402e-18,1.365128e-16,6.747088e-15,2.6211445e-16,6.555609e-16,7.117977e-15,1.4884575e-13,8.822041e-16,3.4764383e-18,3.4733653e-13,8.6921616e-16,9.092534e-17,2.1911912e-14,5.0197133e-15,1.0,1.3056832e-17,3.7982311e-19,2.6977735e-17,4.1256045e-13
Eso-AdenoCA,3.1160188e-25,1.3218696e-24,9.61832e-25,9.367549e-35,5.3602984e-36,5.394149e-19,0.9999989,1.8183322e-20,7.740956e-18,4.932706e-25,9.3716044e-24,4.157624e-17,8.525137e-16,1.1150796e-26,2.6664084e-27,1.5398102e-29,2.2158451e-23,1.8825192e-08,1.5246832e-29,1.00590645e-22,4.6149396e-24,1.0543483e-06,7.828781e-30,3.7662708e-18
Liver-HCC,8.184231e-26,7.646172e-25,1.116034e-26,2.978205e-36,4.06418e-34,3.714195e-27,1.1201252e-32,8.154878e-25,1.8508078e-25,1.1305993e-18,1.0,1.0042829e-20,1.2808901e-29,1.1164238e-22,6.8034207e-18,3.183464e-31,5.8385078e-33,2.2487092e-22,6.005077e-17,6.353098e-21,7.078486e-26,2.4141583e-24,1.8691379e-29,1.633117e-29
CNS-GBM,0.0002028161,2.1605145e-10,0.9996911,4.1206433e-05,2.77293e-05,1.2326569e-14,6.429741e-13,1.4649889e-11,2.7522324e-07,2.2734325e-08,1.8477594e-11,1.4921484e-06,7.377418e-13,2.632555e-11,1.4983747e-11,3.0426372e-07,1.7338159e-09,3.069505e-13,3.5001074e-05,8.218152e-09,6.427465e-08,7.1156466e-14,3.7681605e-09,9.919083e-11
CNS-Medullo,1.5401339e-07,1.0466715e-05,2.7636384e-05,0.9995172,3.288914e-05,1.533491e-08,2.3420161e-07,3.458151e-07,0.00022454737,1.1158279e-06,4.50285e-08,1.6266731e-05,1.0467084e-07,1.8991681e-08,2.6870879e-08,0.00010670512,4.75219e-06,5.916819e-06,5.2907535e-06,3.1827156e-05,2.32745e-07,1.3482223e-09,1.6605109e-06,1.2578314e-05
Prost-AdenoCA,9.244178e-09,2.981207e-06,1.8257759e-10,1.1202813e-08,1.8313946e-10,7.942965e-10,2.1126245e-09,1.6024197e-08,3.180689e-08,5.0830856e-08,1.6443483e-08,4.269276e-07,3.5446558e-08,5.0181337e-10,6.447008e-08,5.537096e-09,1.1825039e-08,1.7267482e-06,6.5625088e-09,0.99998796,4.935155e-10,7.0296546e-11,9.121674e-10,6.488637e-06
Liver-HCC,3.2068962e-20,1.3566861e-17,5.851702e-20,9.5562974e-26,5.0485674e-26,2.0681538e-18,1.0484191e-22,1.0486457e-17,8.091692e-18,2.305984e-13,1.0,4.4653216e-16,1.8402945e-20,8.859234e-17,8.008454e-15,2.5526733e-23,3.9882424e-22,1.7808984e-15,3.917044e-15,6.9705073e-16,3.708137e-19,3.394874e-16,3.8061302e-22,4.344937e-19
Breast-AdenoCA,0.00012992135,0.7224506,0.00014235864,0.16735153,0.00034759755,3.6133897e-06,0.00013842394,0.00029917067,0.043513484,0.00014430509,1.8510904e-05,0.036987297,0.00056958094,1.584187e-05,0.000108683555,0.0014711274,0.0009361696,0.0017849262,0.00016332895,0.01922663,2.336412e-05,5.439479e-07,0.002664202,0.0015088384
Liver-HCC,1.0123686e-19,8.246755e-18,3.2418452e-17,4.6143464e-24,4.305443e-24,4.8473884e-18,6.167148e-23,1.13139795e-17,1.2848767e-17,3.0286405e-12,1.0,2.9191805e-14,4.283089e-21,4.5519656e-17,2.1591268e-13,2.2476727e-21,5.728909e-23,6.2149264e-15,6.303594e-11,1.5500545e-14,2.4467076e-18,2.4974227e-17,4.94212e-21,7.765209e-20
Skin-Melanoma,0.048078388,0.00021962132,9.291554e-06,1.2643582e-08,3.4621848e-09,2.5499935e-09,5.0552675e-08,1.6853706e-05,0.00053949683,2.1240983e-06,2.091081e-08,1.7203844e-05,6.3668175e-08,1.9435363e-05,1.6987673e-07,2.110204e-05,4.0911723e-06,1.0716213e-08,1.9733832e-06,5.6462075e-09,0.9510661,8.0548624e-08,3.7819732e-06,1.17661195e-07
Stomach-AdenoCA,1.5351364e-07,2.244857e-06,7.228951e-07,2.2959812e-09,5.0327614e-10,0.00026305628,0.054701053,1.0526276e-05,4.1058607e-05,1.7886673e-06,6.730125e-06,5.839741e-05,5.382236e-06,1.2206309e-06,1.4995707e-07,1.1850645e-08,1.3796445e-07,0.004437139,2.1999294e-07,5.8860337e-06,5.6083195e-06,0.9403861,1.4167468e-08,7.246809e-05
Panc-Endocrine,6.317797e-05,1.2412263e-05,0.00034761557,3.6379993e-06,0.00018422879,6.9875396e-06,6.343152e-07,2.108592e-05,3.2176267e-05,5.4660853e-05,0.905151,0.0006191297,2.5432082e-06,3.7101294e-05,0.03102461,9.914003e-05,2.147093e-06,2.1459888e-05,0.060886286,0.0013501889,1.4560923e-05,8.327693e-06,5.2750176e-05,4.1648414e-06
CNS-Medullo,1.2513366e-12,1.05920265e-07,8.677594e-10,0.9999981,1.1684561e-08,2.95334e-16,1.5740928e-13,2.0417158e-12,2.5980714e-07,4.6485524e-12,1.74275e-14,4.402127e-08,4.439844e-12,1.1186729e-14,2.302253e-13,1.6112903e-08,8.900541e-10,3.692535e-10,4.563759e-11,1.5493781e-06,1.3248745e-13,2.4546399e-18,2.8516886e-10,4.3342068e-09
Liver-HCC,4.0963254e-17,3.5706615e-15,1.3451852e-15,9.011645e-21,6.914161e-21,7.1045185e-16,8.376454e-20,3.979336e-15,9.398575e-16,2.3462171e-11,1.0,2.5358424e-13,2.6249342e-18,5.3497212e-14,2.5775921e-11,4.8979815e-19,5.666322e-20,2.8446657e-13,2.7451322e-10,1.9672662e-12,5.830101e-16,1.0265343e-14,4.2589987e-18,3.4616586e-17
Head-SCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.624596e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liver-HCC,0.00020846527,0.0020131567,4.502686e-05,1.4080211e-05,3.8601877e-07,5.057808e-06,5.2552823e-06,4.8769525e-05,0.0039969333,0.07464795,0.21687844,0.114059456,9.35866e-06,1.6184631e-05,0.00042864904,6.8036948e-06,2.6551422e-06,0.005101404,0.5775414,0.004783493,8.0136735e-05,3.6122972e-05,3.5141948e-05,3.5547135e-05
Liver-HCC,4.9331734e-09,2.032257e-06,8.505042e-11,1.8622811e-13,1.1343199e-12,1.926941e-10,1.0969661e-11,3.6542477e-08,3.0880507e-08,5.2460354e-07,0.9999864,3.983667e-06,1.3049146e-08,6.531172e-08,6.412127e-06,2.9883995e-11,1.605582e-10,3.333201e-08,3.3981928e-07,1.3149265e-07,2.8724552e-09,6.5811383e-09,9.950787e-10,1.1533344e-09
CNS-PiloAstro,0.0011995136,0.0003724106,0.0017452951,0.0015026149,0.62144905,1.0668984e-05,7.504532e-05,0.00018273294,0.00014717506,2.8974822e-05,0.00055536453,0.0027038134,9.679326e-05,3.988231e-05,0.005413202,0.002526859,0.00012615061,0.00018887111,0.00082035764,0.3597817,0.000113088005,2.176234e-05,0.00060928176,0.0002893041
Panc-AdenoCA,4.2820023e-13,2.3903839e-11,3.82472e-12,8.4532316e-13,2.8594456e-16,8.6438146e-09,1.2403989e-07,6.427064e-10,6.371009e-09,2.4687868e-10,2.3871332e-09,1.7911792e-07,3.0329667e-10,7.8117864e-14,6.600861e-13,2.5143265e-10,1.8213536e-12,0.99999964,4.8277323e-11,6.201264e-10,3.8083234e-10,1.3976796e-08,1.356239e-12,5.8545013e-09
Lung-SCC,6.0436826e-33,1.4382535e-31,0.0,0.0,0.0,0.0,2.1226773e-37,5.219721e-28,0.0,0.0,0.0,2.1781135e-27,1.0,0.0,0.0,0.0,6.413261e-30,8.904389e-34,0.0,0.0,0.0,0.0,0.0,1.4711622e-27
Lung-AdenoCA,4.804872e-36,2.0671527e-25,9.421499e-34,0.0,0.0,5.433453e-35,4.4944373e-33,4.7080985e-26,3.9202793e-27,3.4578257e-35,7.9461843e-32,1.0,4.391812e-19,6.9256417e-29,5.478295e-38,0.0,0.0,6.292022e-31,1.0181509e-34,1.6130923e-38,5.563752e-33,2.7630118e-26,0.0,1.07977864e-29
Kidney-ChRCC,0.0111742085,0.002956541,0.00088441867,0.010606214,0.0003739222,5.2499985e-07,1.4666734e-06,4.37508e-06,0.39244702,0.034054402,7.029604e-05,0.0046086283,2.7482197e-06,3.399317e-05,0.0020710207,0.027461719,0.00748764,9.7781594e-05,0.17834035,0.00058266404,0.000109254,9.0835236e-08,0.32651502,0.00011569814
